filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,4,"Hij formuleerde de antwoorden op zijn twee vragen als volgt: 
 
ǲ) k geloof het niet. (et is een argument dat geen hout snijdt, zoo als men pleegt te 
zeggen. Omdat eene zaak lang onderzocht is, wordt zij nog niet altijd beter, en in het 
onderhavige geval geloof ik inderdaad dat er vroeger betere plannen aan ons zijn 
voorgesteld. In ieder geval, zóó ver gaat mijn enthusiasme niet voor de afschaffing om 
 
134",Reparations & Justice,1.0,0.09863939238321438
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,9,"wij moeten 
alles aannemen, wat ook voorgedragen zijǳ.138 De heer Van Lynden (een Antirevolutionaire vertegenwoordiger uit Arnhem) nam de 
tijd die hem was gegeven om de standpunten en argumenten die naar voren waren 
gebracht door Van Sevenaer en Storm van ǯs Gravesande te analyseren. De 
Antirevolutionair Van Lynden opende zijn statement met:   
 
 
 
 
ǲEr is niemand van ons, hebben die sprekers gezegd, en niemand heeft hen 
teruggesproken, die de emancipatie der slaven niet wil. Ik geloof ook dat men dit wel in 
het algemeen kan aannemen; maar er zijn nuances, schakeringen in dat verlangen. De een is wat driftiger, de ander wat bezadigder.",Reparations & Justice,1.0,0.09689627902499087
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,10,"De geachte spreker uit Steenwijk 
behoort niet tot de driftigen en zijne rede was uitnemend geschikt om het enthusiasme 
van anderen te temperen. Ik moet evenwel zeggen, dat bij mij dat doel niet bereikt is en 
dat ik voor die zaak nog eenig enthusiasme gevoelǳ.139 Verder zei hij: ǲNu moet ik zeggen dat ik de bezwaren van deze geachte sprekers niet begrijp. Het 
eerste hoofdstuk bevat vier artikelen, die even zoo vele beginselen bevatten waarop het 
wets-ontwerp gegrond is.",Reparations & Justice,1.0,0.1312784923481051
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,11,"Ik kan mij zeer goed voorstellen dat men tegen één of meer 
van die beginselen gestemd is, maar ik kan mij minder goed voorstellen dat, indien men 
de emancipatie wil, men dan, uit vrees voor de verdere uitwerking en toepassing dat 
beginsel in de wet, het hoofdbeginsel zou willen verwerpen. En dat toch zou het geval 
zijn, indien deze Kamer luisterde naar den raad van den geachten spreker uit Steenwijk; 
zoo de Kamer dit artikel afstemde, zou zij uitspreken, dat zij niet wil dat de slavernij in 
de kolonie Suriname zal opgeheven zijn op ͳ October ͳͺ͸͵ǳ.140 Hij vervolgde dat: 
 
ǲ)",Reparations & Justice,1.0,0.15
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,13,"Maar dat men , bezwaren hebbende tegen de toepassing van het beginsel en niet 
tegen dat beginsel zelf, tegen dat beginsel zou stemmen, dat zou den schijn hebben van 
een protestatio actui contraria. Het is er verre af dat ik den geachten spreker van zoo iets 
zou verdenken, maar als men zegt dat men de emancipatie wil en men gebruikt dan niet 
de eerste gelegenheid om dit hier openlijk uit te spreken, dan is het, dunkt mij , niet 
ernstig met die emancipatie gemeendǳ.141 
 
138 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 77ste zitting – 3 julij 1862, vel.",Reparations & Justice,1.0,0.19485571585149872
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,16,"Tweede Kamer, 77ste zitting – 3 julij 1862, vel. 257, p. 
937 

NINSEE 
69 
 
 
Zoals reeds besproken, werd het afschaffingsplan gepresenteerd als een uitgebreid 
totaalpakket met vier componenten, namelijk: opheffing, tegemoetkomen, staatstoezicht 
en immigratie. Nu Van Lynden opheffing tot prioriteit was gaan verheven, besloot Mijer 
de focus te verschuiven naar Staatstoezicht. Hij stelde in reactie op Van Lynden: 
 
ǲTrouwens meen ik ook reeds zeer duidelijk te hebben te kennen gegeven, dat ik de 
emancipatie wensch te omgeven met de noodige waarborgen voor den dag van morgen.",Reparations & Justice,1.0,0.18571428571428572
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,17,"Niemand is meer dan ik doordrongen van het hooge gewigt van dien dag, den lendemain 
der emancipatie. Daar komt het eigenlijk op aan. De vrijverklaring is spoedig 
uitgesproken; maar welke de toestand zal zijn der vrijgemaakten, is eene zaak van 
staatswijsheid en gemoedelijke zorg. Ik zal dus gaarne bijdragen om die zorg te helpen 
nemen, opdat de vrijverklaring zij wat wij allen moeten wenschen : eene weldaad èn 
voor de vrijverklaarden èn voor hunne generatienǳ.",Reparations & Justice,1.0,0.13522468075656266
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,18,"142 
 
Echter, Mijer ging verder met het bevragen van de overgangsregeling zoals die was 
voorgesteld door de regering:  
 
ǲ) k begrijp niet op welke wijze de slaaf, terwijl hij nog slaaf is, gelegenheid zal hebben 
om schikkingen te maken en maatregelen te nemen met betrekking tot het sluiten van 
overeenkomsten met zijnen meester of eenigen anderen huurder. Ik begrijp dit niet, 
omdat in dien tusschentijd de verhouding tusschen den slaaf en den meester niet 
veranderd wordt, zoodat de slaven in de overgangsperiode, die de emancipatie 
voorafgaat, nog niet bezitten de hulpmiddelen, die hun later tot liet sluiten der 
werkovereenkomsten ten dienste zullen staanǳ.143 
  
Deze bevragingen verplichtte de overheid om haar oorspronkelijke plan te 
heroverwegen en een datum vast te stellen voor de afschaffing van de slavernij. ǲDe heer Uhlenbeck, Minister van Kolonien:",Reparations & Justice,1.0,0.09686648999069225
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_26.txt,,,19,"Mijnheer de Voorzitter, ik neem volgaarne 
het amendement, dat anders door den geachten afgevaardigde uit Gorinchem zou 
worden voorgesteld , over. Art. 1 zal alzoo moeten gelezen worden: » De slavernij in de 
kolonie Suriname is opgeheven op den eersten Julij ͳͺ͸͵ǳ.144 De regering beschouwde zich in haar positie als een eerlijke intermediair tussen de 
slaaf-gemaakten en de slavenhouders. Maar volgens Mijer was de realiteit anders:  
 
ǲDe heer Mijer: Ten gevolge van eene bemerking in het Voorloopig Verslag heeft de 
Minister het woord vergoeding gewijzigd in tegemoetkoming.",Reparations & Justice,1.0,0.14433756729740646
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,0,"NINSEE 
61 
 
ǲAdressanten zijn van oordeel dat de bij het wets-ontwerp tot afschaffing der slavernij in 
Suriname voorgestelde tegemoetkomen aan de eigenaars van slaven te gering is. Zij 
gronden deze meening daarop, dat de slaaf werkelijk het eigendom van zijn meester is en 
dus de opheffing der slavernij eene onteigening is, terwijl ook de afschaffing van den 
slavenhandel op dit beginsel geene inbreuk heeft kunnen makenǳ.113  
 
De adressanten wijdden verder uit dat: 
 
ǲVroeger, en zelfs nog niet zeer lang geleden, werd het houden en aankoopen van slaven 
in de kolonie van overheidswege niet alleen aangemoedigd en beschermd, maar zelfs 
verpligtend gemaakt. Bovendien werd het mamumitteren moeijelijk gemaakt en was het 
den slaven zelfs verboden zich vrij te koopen. De slavernij werd toen dus niet alleen als 
wettig beschouwd, maar ook beschermd; de slaaf is dus het bij de wet erkend eigendom 
van zijn meesterǳ,114",Reparations & Justice,1.0,0.10259783520851543
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,1,"De parlementariërs werden door de adressanten herinnerd aan hun belangen door het 
volgende te stellen: ǲAdressanten meenen dat het in het belang ook der kolonie zou zijn om hun verzoek toe 
te staan, daar zij anders moeijelijk in staat zullen zijn om hunne industrie daar voort te 
zetten , door het gemis aan arbeiders en de zware kosten voor hen aan het huren van 
immigranten verbondenǳ.115 Dit was duidelijk een sterk argument voor hun eis en geeft de kern aan van het 
slavernijsysteem. Een systeem dat was vervlochten met zowel de maatschappij als de 
staat. Om hun eisen te onderbouwen, stelde één van de vertegenwoordigers van de 
slavenhouders, J.B. de Mesquita uit Paramribo, een bedrag voor van f. 400,-.116",Reparations & Justice,1.0,0.11358602781278036
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,2,"De heer Dunbar vervolgde met:  
  
ǲZij achten de betaling eener bijdrage voor de aanhuring van een vrijgemaakte of 
immigrant onbillijk [  ] Zij wenschen eindelijk, dat de immigratie van Nederlanders in de 
kolonie van rijkswege zal worden aangemoedigdǳ.117",Reparations & Justice,1.0,0.0875
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,8,"KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            62 Er waren 56 parlementairiërs aanwezig bij de zitting, van wie er 12 deelnamen aan het 
afschaffingsdebat. Dit waren: Van Nispen, Storm, Mijer, van Lynden, Van Bosse, Dirks, 
Van Soeterwoude, Cool, Van Eck, Van Goltstein, Heemskerk en De Raadt. Minister van Koloniën Uhlenbeck_ gebruikte de mogelijkheid om te reageren op de 
openingsstatement van Jacob Dirks (Conservatief vertegenwoordiger uit Leeuwarden) 
door te zeggen: 
 
ǲ(eb ik den geachten afgevaardigde uit Leeuwarden goed verstaan , dan heeft hij in zijne 
uitvoerige rede in de eerste plaats aangetoond, dat de emancipatie gewigtig is voor vier 
partijen:",Reparations & Justice,1.0,0.11202240672224077
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,9,"de slaven, de slavenhouders, de kolonien en den moederstaat [  ] In de vierde plaats heeft die geachte spreker wat de schadevergoeding betreft 
aanbevolen groote voorzigtigheid en naauwlettendheid. Hij meent, dat de voorgestelde 
cijfers dier vergoeding te hoog zijn, vooral voor hen, die regt op manumissie hebben 
verkregen. Hij is ook van oordeel, dat de vergoeding moest verschillen naar mate van 
hun leeftijd, werkvaardigheid enz.ǳ 118  
 
Verder zei de minster:",Reparations & Justice,1.0,0.12009611535381536
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,11,"Nu reeds kan ik verklaren dat, al 
mogt ik toegeven, dat het staatstoezigt niet zoo langdurig behoeft te zijn, als bij de wet is 
voorgesteld, ik niettemin, met de kennis die ik heb van den aard der negers en van het 
karakter der tropische volksstammen in 't algemeen, een staatstoezigt noodig en nuttig 
oordeel voor hen, die bevrijd worden van de tegenwoordige knellende bandenǳ. 120 Ook stond hij stil bij de redenatie van de regering omtrent de noodzaak van  
Staatstoezicht: ǲDat staatstoezigt is niet zoo zeer noodig voor het verbeteren en opleiden van de reeds 
volwassenen, die reeds in hun karakter en hun doen en laten eene bepaalde rigting 
hebben aangenomen; maar wel is het nuttig en noodig voor het opkomend geslacht, om 
 
118 De Nederlandsche Staats-Courant 1861-1862 (bijblad).",Reparations & Justice,1.0,0.1473139127471974
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,14,"257, p. 
933 

NINSEE 
63 
 
dat geslacht door Christelijk en schoolonderwijs en door goede voorbeelden te brengen 
op een ander standpunt, dan waarop hunne ouders zich thans bevindenǳ. 121 
 
Verder stelde de minister van Koloniën dat de regering zich tot taak had gesteld om orde 
en rust te bewaren na de afschaffing van de slavernij.   
 
ǲ) k wil den geachten spreker alleen nog dit antwoorden, dat de Regering er allezins op 
bedacht is om, wanneer het tijdstip der emancipatie zal zijn aangebroken, zoo vele 
nieuwe krachten op te nemen bij het leger en bij de zeemagt, als dienstig zullen zijn om 
de wet zoo uit te voeren, dat de rust en orde de kolonie niet worden verstoord, of alhans 
die verstoringen, die men zou kunnen te gemoet zien, terstond zullen worden 
onderdrukt. Ik ben voor het overige den geachten spreker verpligt voor de verklaring, 
dat hij, indien de wet zooveel mogelijk in haar geheel wordt gehouden, zijne stem 
daarvoor wil uitbrengenǳ.122 Hij vervolgde dat de morele basis voor de afspraken van de heer Van Bosse (Liberaal uit 
Zutphen) vooral gebaseerd was op een gebrek aan kennis met betrekking tot de natuur 
van de slaaf-gemaakten.",Reparations & Justice,1.0,0.20101903851663863
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,15,"In de woorden van minster  Uhlenbeck: 
 
ǲ[   ] men vrij moet zijn en bij het tot stand brengen der emancipatie de vrijge- 
maakten zoo min mogelijk aan staatstoezigt moeten worden onderworpen. Indien die 
geachte spreker met deze bevolking bekend ware, haren landaard kende, dan geloof ik 
niet dat hij dit beweren zoo zeer op den voorgrond zou stellen, maar zich zou kunnen 
vereenigen met het denkbeeld om van staatswege toezigt uit beoogt zulks, en mag als 
juist worden aangemerkt. te doen oefenen over de vrijgemaakten na de emancipatie; 
hen  
te behandelen als onmondigen , die raad , leiding en ondersteuning noodig hebben van 
hunnen voogd. De geachte spreker uit Zutphen heeft zich in hoofdzaak kunnen  
vereenigen met de beschouwingen van den geachten afgevaardigde uit Zwolle [",Reparations & Justice,1.0,0.16632640705615728
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_24.txt,,,16,"]ǳ.123 De minister van Koloniën vervolgde dat het: 
 
ǲ [   ] oogpunt ten aanzien van die kolonie in eene minder gunstige verhouding zal 
gebragt zijn , dan nu reeds het geval is. Ieder staathuishoudkundige zal met mij 
instemmen dat het de taak der Regering niet is om den arbeid te organiseren en te 
leiden, maar tevens beamen dat bij eene gezonde opvatting van dit wets-ontwerp ook 
zoodanige arbeid-regeling niet wordt beoogd; dat alleen de bijzondere toestand, waarin 
de koloniën verkeeren, aanleiding geeft tot, zelfs voorschrijft het van staatswege leiden 
en bevorderen van den arbeid, omdat anders te vreezen is dat die stil zal staan , en 
daaruit de schromelijkste gevolgen zullen te wachten zijn.",Reparations & Justice,1.0,0.11338934190276817
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,0,"WAAROM VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            64 
  
 
Hierna stelde de minister dat vrijheid niet kon wachten. De regering diende niet alleen 
in afschaffing het voorbeeld van de Britten en de Fransen volgen, maar ook: 
 
ǲDe emancipatie mag niet langer worden uitgesteld. De slaven-eigenaren hebben 
aanspraak op eene billijke tegemoetkoming.",Reparations & Justice,1.0,0.15784103745049408
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,1,"De maatstaf daarvoor bij het wets-ontwerp 
aangenomen Daarbij is gelet op de waarde der slaven en hetgeen bij de emancipatie is 
uitgekeerd in de Engelsche en Fransche koloniënǳ.125 Hierna gaf de Minister van Koloniën nog een verklaring waarom Staatstoezicht volgens 
hem noodzakelijk was. 
 
ǲ(et staatstoezigt is gedurende een zeker aantal jaren noodig om de slaven, tot gezinnen 
vereenigd te doen leven, aan arbeid in hun eigen belang te gewennen, van het begaan 
van uitspattingen terug te houden, en vooral om de nog onvolwassenen door school- en 
godsdienstig onderwijs tot een hooger maatschappelijk standpunt op te voerenǳ.126 De argumentatie en rechtvaardiging van de minister van Koloniën met betrekking tot 
het afschaffingsplan van de regering werden bevraagd door de heer Van Nispen van 
Sevenaer (een liberaal en vertegenwoordiger uit Nijmegen). Het leidde tot de volgende 
opmerkingen:   
 
ǲ)k wensch de uitroeijing der slavernij, maar voor mij is het hoofddoel daarbij, dat de 
afschaffing der slavernij strekke ter verbetering van den toestand der slaven, ter 
verbetering van den morelen toestand waarin zij verkeeren;",Reparations & Justice,1.0,0.15540573797716226
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,2,"eene verbetering nu door 
den band der slavernij in hooge mate belemmerd en verhinderd. Dit hoofddoel is bij de 
wet soms welligt wat op den achtergrond en daarentegen het belang om Suriname als 
landbouwende kolonie te behouden wat sterk op den voorgrond gekomen. Voor hetgeen 
in mijn oog het hoofddoel is, moet ik in de wet waarborgen hebben, en ik erken dat men 
getracht heeft ze er in te brengen. Voor de verbetering van den morelen toestand der 
slaven kunnen, dunkt mij, alleen de offers gebragt worden die de Staat zich voor de 
emancipatie zal moeten getroosten. Wanneer ik zie in welken toestand de slaven 
verkeeren zoowel door de verderfelijke werking van de slavernij als ten gevolge van [   
]ǳ.127",Reparations & Justice,1.0,0.140635987615753
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,3,"De heer Storm van Ǯs Gravesande ȋConservatief-Liberaal vertegenwoordiger uit 
Steenwijk) ondersteunde de argumentatie van Van Nispen van Sevenaer door te stellen dat: 
 
ǲ)k verkeer in een soortgelijk geval als de voorgaande geachte spreker; ook ik kan met 
geene mogelijkheid mijne stem geven aan dit wets-ontwerp, want ik vind daarin 
volstrekt niet de waarborgen, die ik zou meenen dat noodig zijn om tot eene gewenschte 
emancipatie te komen. Ik vrees al te zeer dat het ons te laat zou berouwen, onze 
 
125 De Nederlandsche Staats-Courant 1861-1862 (bijblad).",Reparations & Justice,1.0,0.150208188857998
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,6,"257, p. 
934 

NINSEE 
65 
 
toestemming te hebben gegeven tot het besteden van vele millioenen, die op het eind 
zouden blijken weggeworpen te zijnǳ.128 
 
Ter verduidelijking is het belangrijk op te merken dat de regering haar afschaffingsplan 
presenteerde als een pakket aan maatregelen bestaande uit vier componenten, te weten: 
opheffing, compensatie, staatstoezicht en immigratie. Dit combineren van verschillende 
wetsvoorstellen tot een uitgebreid totaalpakket maakte dat de heer Storm van ǯs 
Gravensande het volgende opmerkte: 
 
ǲEr is reeds veel over dit wets-ontwerp gesproken, en ik zal dus de gronden, die ik voor 
mijn gevoelen heb, niet nader ontwikkelen. Ik heb alleen het woord gevraagd, omdat ik 
tot eene tegenovergestelde conclusie kom dan de vorige geachte spreker, en tegen art. 1 
stemmen zal. Ik ben niet gestemd tegen de emancipatie in het algemeen, maar wanneer 
ik in dit wets-ontwerp de middelen niet zie om tot eene behoorlijke afschaffing der 
slavernij te komen, dan kan ik onmogelijk mijne stem geven aan een artikel dat bepaalt: 
» De slavernij in de kolonie Suriname is opgeheven op den eersten October ͳͺ͸͵ǳ.129 
 
)",Reparations & Justice,1.0,0.20488226908653298
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,7,"n reactie op deze bijdrage van Storm van ǯs Gravensande kreeg de heer Mijer 
(conservatief vertegenwoordiger uit Zwolle) het woord. Hij zei: 
 
ǲ) k heb die stellige verklaring van den Minister met genoegen vernomen. De Regering 
moet in deze aangelegenheid niet hinken op twee gedachten;",Reparations & Justice,1.0,0.07826237921249264
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,8,"zij moet bepaald weten 
wat zij wil, voor dien wil uitkomen en verklaren dat zij er niet van zal afgaan, want, zoo 
ooit, zal in deze zaak de Regering in de allereerste plaats verantwoordelijk zijn voor de 
uitvoering. En in dien zin wordt de bedoelde verklaring van den Minister van Kolonien 
dan ook door mij opgevat. Ik stel vertrouwen in de uitvoering. Ik heb daarvoor twee 
redenen. In de eerste plaats mogen wij bij de beoordeeling van dit wets-ontwerp niet uit 
het oog verliezen, dat het niet het eerste is, hetwelk aan de Kamer wordt aangeboden ; 
wat nu aan de overweging der Staten-Generaal wordt onderworpen is de vrucht van een 
veeljarig overleg.",Reparations & Justice,1.0,0.17218920641845567
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,9,"Er is bijna geen enkel punt, in verband met de emancipatie, dat niet 
over en weer breedvoerig besproken is. Omtrent de hoofdbeginselen is men het 
langzamerhand zoo goed als eens geworden. De noodzakelijkheid van de afschaffing der 
slavernij is geen betwist punt meer. Men zou zich schamen daartegen eene stem te 
verheffenǳ.130 Hij ging verder door onderstaande te stellen:",Reparations & Justice,1.0,0.11141720290623112
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,10,"ǲDe billijkheid eener vergoeding aan de eigenaren van slaven is ook erkend, al moge men 
omtrent de qualificatie in gevoelen verschillen. Ook aan de regeling van het toezigt van 
den Staat over de vrijgemaakte slaven, waarover zooveel gesproken is in de vergadering 
van gisteren, heeft de groote meerderheid haar zegel gehecht, overtuigd dat zonder 
 
128 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 77ste zitting – 3 julij 1862, vel.",Reparations & Justice,1.0,0.17179113807746668
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,13,"KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            66 
  
hetzelve de vrijgemaakten gevaar loopen hunne vrijheid te misbruiken en ongelukkiger 
te worden, dan zij het te voren warenǳ.131  
 
Volgens hem was het zo dat: 
 
ǲDe strijd over dit punt kan loopen over de grenzen, over den duur van het staats-
toezigt, en andere bijzonderheden van ondergeschikt belang betreffen; men kan 
wenschen van de Regering inlichtingen te bekomen over enkele punten; maar het 
beginsel zelf is door de groote meerderheid erkend element der emancipatiewet te 
moeten zijnǳ.132 Hij pleitte voor compensatie voor de slavenhouders met de stelling: 
 
ǲ(et zal geld kosten.",Reparations & Justice,1.0,0.14433756729740646
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,14,""" Ja, Mijne (eeren, ik erken dit; maar 't is onvermijdelijk. De Britsche 
emancipatie heeft, meen ik, 220 millioen, de Fransche 60 millioen gekost; terwijl de 
Nederlandsche voor de West-Indie slaven op 15 millioen wordt geschat. Ik zal er eenige 
millioenen bijdenken , omdat het mogelijk is dat de Regering zich misrekend heeft.",Reparations & Justice,1.0,0.09432422182837986
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,15,"Maar 
ook dan nog acht ik den koop niet te duur gesloten; ook dan nog meen ik dat de 
Nederlandsche natie een einde moet maken aan datgene, hetwelk door zoo velen, en ook 
door mij, eene schandvlek der natie wordt genoemd, die zoo spoedig mogelijk moet 
uitgewischt worden. Wanneer ik na ga, dat de Nederlandsche Staat uit den toestand der 
slavernij willens en wetens zijn aandeel van geldelijk belang heeft getrokken, dan spreek 
ik niet zoo uitsluitend het anathema uit over de slaven-eigenaren, als gisteren is 
geschied; maar dan voeg ik er bij dat menschelijkheid en godsdienst der Regering en 
Vertegenwoordiging de verpligting opleggen om een einde te maken, en wel zoo spoedig 
mogelijk, aan dien onnatuurlijken en onhoudbaren toestandǳ.133 Hij ging verder door het volgende te zeggen: 
 
ǲ) k zal er twee noemen. )",Reparations & Justice,1.0,0.13703203194062977
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,16,"n de eerste plaats de schadeloosstelling aan de eigenaren. Hoe 
men ook de emancipatie regele, zonder die vergoeding zal men toch niets vermogen. Dat 
bedrag wordt bij dit ontwerp slechts op 12 millioen gesteld, waarbij moeten gevoegd 
worden 8 millioen voor de immigratiekosten. Maar of men 15, 14 of 12 millioen stelt, het 
is eene constante grootheid, die men zich zal moeten getroosten, welk emancipatie-plan 
men ook aanneme. Ik noem in de tweede plaats het verlies, dat de koloniale kas lijden zal door 
vermindering van inkomsten en door vermeerdering van uitgaven.",Reparations & Justice,1.0,0.1385717419229998
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,sources\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de__segment_25.txt,,,17,"Ik geloof dat, indien 
de emancipatie regelmatig en doelmatig zal worden uitgevoerd, indien het 
meesterschap van particulieren overal zal vervangen worden door het gezag van den 
Staat, de kosten van dat bestuur gerust kunnen berekend worden op 6 à 8 ton 's jaars; 
terwijl het vermoedelijk verlies aan inkomsten van de koloniale kas door de 
 
131 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 77ste zitting – 3 julij 1862, vel. 257, p. 
935 
132 De Nederlandsche Staats-Courant 1861-1862 (bijblad).",Reparations & Justice,1.0,0.14969103983674975
