filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned,chunk_id,labels
Amsterdam en het slavernijverleden.104.txt,slavery_text\Amsterdam en het slavernijverleden.104.txt,,,0,publicatie opdracht directie ojzd afdel diversiteit tekst beeldredactie lodder gemeent amsterdam coordinatie eindredactie gemeent amsterdam vormgev ontwerpwerk druk konink verantwoord keuzes gemaakt inkort bewerk slavernij oost west amsterdam ligt gemeent eerst druk twed druk derd gewijzigd druk vierd gewijzigd druk gemeent amsterdam colofon moriaan rokin daklijst circa waarschijn mak nam familie lang woond mor familie slavernij surinam bezig gehoud,Koloniaal Verleden & Slavernij,0.057469577113269,"[0.17013915996101117, 0.0020591406748796666, 0.004903731621570605]","[True, False, False]","[True, False, False]",Amsterdam en het slavernijverleden.104.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.122.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.122.txt,,,0,felicia frick method archeologie archeologie belangrijk lever begrip land slavernijverled disciplin richt voorwerp bouwsel bewijsmaterial glasscherv ruines plantenrest mens verled achtergelat archeologie maakt mogelijk zeld historisch document genoemd zienswijz mens schriftelijk bronn achtergelat archeologie lend soort overlapt disciplines antropologie nis sociologie meest archeologisch informatie afkomst waarbij voorwerp bouwsel grondverkleur informatie gev bestan huis dorp stad opgrav wetenschapp analyses uitgevoerd chemisch samenstell scherf werk biologisch samenstell dierlijk bot vaststell basis archeolog handelsroutes reconstruer archeologie effectiev method bestuder slavernij slaafgemaakt carib neemt archeologisch studies slaafgemaakt toe waarbij gedan bouwmethod voedsel slaafgemaakt aten ziekt war led afrikan afkomst surinam gedan kijk dorp gebouwd,,0.065319726474218,"[0.09577368441855198, 0.008390645445345358, 0.02435967207362218]","[False, False, False]","[False, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.122.txt__0,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.273.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.273.txt,,,1,stipriaan rotterdam slavernĳ amsterdam bom matthias rossum karwan winst economisch impact slavenhandel tseg low countries journal social economic history pepĳn brandon ulb bosma betekenis atlantisch slavernĳ economie twed helft achttiend eeuw tseg low countries journal social economic history dienk hondius gid slavernĳverled bruin paradĳ vol weeld geschiedenis stad utrecht utrecht matrĳ,,0.0601929265428846,"[0.05909771825880483, 0.005641902815091707, 0.008019152613889977]","[False, False, False]","[False, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.273.txt__1,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.143.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.143.txt,,,1,lang lĳst obligaties engel fran daarmee aantrekkelĳk partĳ zes jonger echtgenot cornelis bracht enorm vermog guld mee familie hengst kapitaalkracht vrouw achttiend eeuw behoord utrecht elit sara sibilla verdion rĳkdom kwam lucht vall zoek herkomst rĳkdom lat zien med zĳn oorsprong kolonial system exploitatie gebaseerd inzet arbeid slaafgemaakt geval sara sibilla verdion azie zoektocht kolonial wortel persoonlĳk welvaart utrecht burger sluit recent,Koloniaal Verleden & Slavernij,0.1162476387438192,"[0.05107795969081709, 0.0, 0.0032528840608177004]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.143.txt__1,"[1, 0, 0]"
Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.44.txt,slavery_text\Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.44.txt,,,2,emancipatiewet voorganger loudon voorbereid staatsblad werd gepubliceerd hierdor per eind gemaakt slavernij surinam caraib mens kreg daarmee vrijheid den berg vis,,0.1527525231651947,"[0.221493752686372, 0.009105006228669216, 0.0]","[False, False, False]","[False, False, False]",Nimako et al_2020_Een rapport met betrekking tot het onderzoeksproject over de periode voor de.44.txt__2,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.355.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.355.txt,,,0,vroeg vorming slavernij kolonialism herbevestigd jehan maria vrijgelat nadat jehan maria wannemaquer vel trouw gediend stat wannemaquer toe vrij man geboorteland terug ker klaring allicht doelbewust fran opgemaakt zodat jehan maria vrij status aanton aanwez zwart mens antwerp zorgd verander beeldcultur zwart koning balthasar krijgt zestiend eeuw erg populair taferel aanbid wijz sted individueler gezicht werk gerard david barend orley jan gossaert beeldcultur wijzigt vanaf begin zestiend eeuw moment antwerp erg aantrek handelar ambachtslui spanj dop mor thema schilderij jan elburcht bestemd altar antwerp dral dooptaferel weerspiegelt incompatibiliteit christ antwerp context continuiteit republiek politiek religieuz strubbel twed helft eeuw europes,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.0916666666666666,"[0.09577963750740494, 0.02096767263370051, 0.0030163174790386977]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.355.txt__0,"[1, 1, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.317.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.317.txt,,,1,jan asch wĳck zeger asch wyck asch wĳckskad asgarali johnny ashanti assemblee constituant atjeh atlantisch oceaan atlantisch wereld atta slaafgemaakt slaafgemaakt avan gina aveiga abraham avontur slaafgemaakt slam axim azie bay reggie baboen slaafgemaakt bakker peter bakkersbrug bal jan jacobsz baldwin james,Koloniaal Verleden & Slavernij,0.1,"[0.050810974346328815, 0.0, 0.0]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.317.txt__1,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.440.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.440.txt,,,1,bedrijf kreg afstand opdracht vier gevestigd stelling belegd punt aandacht zorg belang vast stell tal mechanism academisch bedrijf leid ontoegank zelf buitensluit person perspectiev degen gevestigd positie schap bestur verantwoord nem barrières slecht open benader iederen bijdraagt zorg uitwissel interpretaties beter gebalanceerd narratiev gebaseerd meerstemm nieuw perspectiev inzicht ten slot stat slavernij biedt ten slot inzicht aanbevel ten aanzien slavernijverled doorwerk daarvan rol stat allereerst constater actief,Beleidsmaatregelen & Herstel,0.1072112534837794,"[0.11174443731434323, 0.005550195958702617, 0.03057372459482117]","[False, False, True]","[False, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.440.txt__1,"[0, 0, 1]"
Amsterdam en het slavernijverleden.73.txt,slavery_text\Amsterdam en het slavernijverleden.73.txt,,,1,slot ter hog haasj opstand som succesvol opstandel delfland wist inderdad zichzelf breng som viel wanhop slaafgemaakt eentj onderdrukker voorbeeld hiervan lakaij cochin india eigenar lambertus toussain commandant schip amsterdam lakaij schip zodan mishandeld wanhop meester knipmes aanviel vervolgen zichzelf buik stak rad justitie cochin cel arbeid slag touw meermin gerrit groeneweg wikimedia common regelmat kwam gevangen verzet schep waarmee vervoerd werd,Koloniaal Verleden & Slavernij,0.1046228748694373,"[0.05976362625393174, 0.0, 0.0]","[True, False, False]","[True, False, False]",Amsterdam en het slavernijverleden.73.txt__1,"[1, 0, 0]"
ketenen van het verleden.158.txt,slavery_text\ketenen van het verleden.158.txt,,,0,organiseert plataforma bèrdat historiko platform historisch waarheid eerst samenwerk national archief later kas kultura jaarlijk educatiev rondleid lang belangrijkst bezienswaard opstand ruta tula acties eeuw ondernom officiel rehabilitatie tula criminel held belangrijkst activiteit volkstribun resulteerd petitie premier tula stat lat rehabiliter national held verklar bacilio constitutionel hervorm waarbij direct kom vall overzes gemeent groeit belangstell bonairiaan bevolk eig cultur geschiedenis waaronder kort stilgestan afschaff slavernij geleg kort film geproduceerd opdracht open licham olb cultur wetenschap ocw vertoond cultuurpark mangazina maart eind slavernij herdacht nam emancipation day ouder generatie hel lang lied happy july day gezong bekend afschaff slavernij maart elk,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.1140175425099138,"[0.252869134398954, 0.004313161496157025, 0.02347767970768834]","[True, False, True]","[True, False, True]",ketenen van het verleden.158.txt__0,"[1, 0, 1]"
ketenen van het verleden.270.txt,slavery_text\ketenen van het verleden.270.txt,,,0,colofon opgesteld adviescolleg dialooggroep slavernijverled opdracht binnenland zak koninkrijkrelaties bzk adviescolleg uitkom tak uitgevoerd daarmee opgehev informatie adviescolleg verwez bzk led adviescolleg voorzitter david kang randamie severina goedgedrag voorzitter programmabureau roy vink programmamanager woordvoer judith wolf programmasecretaris dank stand kom dialog adviescolleg samengewerkt verschill deskund organisaties war mogelijk vermeld adviescolleg zer erkent onmis kennis inzicht bijzonder dankt adviescolleg volgend organisaties asser institut bmc cordes degoedezak discussier ler dkjl izi solution meerten institut motivaction movisie pakhuis zwijger zeeuw archief betrokken deelnemer panel dialoogtafel sectoral tafel coordinator uitvoerder dialog eiland sleutelfigur sectoral dialog wetenschapp adviseur betrok belangenorganisaties betrokken amsterdam,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.0957704261361146,"[0.0028927120144720624, 0.019351971204785032, 0.045062502986430615]","[False, True, True]","[False, True, True]",ketenen van het verleden.270.txt__0,"[0, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.261.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.261.txt,,,0,kolonial slavernij wereldwijd nieuw gewer strijder duurd zomer nederlander gehav kolonie wer gehel hand tijd derd mogelijk vijfd gemaakt lev overlev trauma oorlog verwerkt wet had rebell gewonn bijna gelukt geschiedenis atlantisch gebied hel ander uitgezien plat daarvan beseft reger sted geld kost opstand marron bestrijd ten gunst privat ondernem societeit surinam societeit nam stat direct beher kolonien wild kust inclusief surinam enkel ging essequibo demerara brit hand ter kolonien brit ontevred onvermog bedrijfslev voldoend kapital slaafgemaakt bezorg brit pompt geld kolonien voerd grot aantall slaafgemaakt tiend eeuw behoord drie kolonien kort tijd meest winstgev eigendomm archiev essequibo demerara berbic,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.2677992119302216,"[0.17509648928692745, 0.007036644391460103, 0.009106422655311685]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.261.txt__0,"[1, 1, 0]"
ketenen van het verleden.184.txt,slavery_text\ketenen van het verleden.184.txt,,,0,allebei overtred excuses aanbiedt erkent mensheid ander respect behandeld excus kom natie leider ervan aanbied excuses gan vertegenwoordiger voorouder schad had geled slavernij system racistisch ongelijk dergelijk excus natie inwoner misdad erkenn tegenstander gev slav narratives bestan aangev slav gelukk situatie zull terug will gan situatie uiteind excuses aanbied groter proces waarbij discussies diver mening verled diver divergent groep plaatsvind vergt historici informatie verschaff plaatsgevond complet accurat gibney gaf alternatief bestat waarbij jong generatie historisch misdad verget zodat hel gemeenschap verder lev gelijk excuses verled controversieel nem standpunt balancer verled inaccurat historie controversieel zowel historie waard gevolg excuses complet boet,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.1632993161855452,"[0.07795869474798742, 0.030610006840237007, 0.39724694534367283]","[False, True, True]","[False, True, True]",ketenen van het verleden.184.txt__0,"[0, 1, 1]"
Amsterdam en het slavernijverleden.86.txt,slavery_text\Amsterdam en het slavernijverleden.86.txt,,,1,zelfstand mensch vrijheid misbruik mak reger nam manier redener ontstond staatstoezicht afschaff moest voormal slaafgemaakt plantages werk tekend hiervor verplicht contract kreg fooi lon beetj lon werd allerlei bedrag ingehoud moest werkkled eten betal voormal weigerd opgelegd regel houd verliet eerder pas tien plantag voormal eigenar amsterdam lobby eerder genoemd familie bosch reitz bezat plantages honderd slaafgemaakt ontving rond guld huidig waard ongever miljoen euro lobby amsterdam belanghebb gewerkt stem slaafgemaakt nooit gehoord amsterdam hag elit ingestemd compensatie terwijl vrijgemaakt leg hand werd gedwong langer plantages werk overigen werd compensatiegeld bewust verzweg slaafgemaakt gevoel vrijheid ondank voormal slaafgemaakt beroerd vanaf,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.1492780982504933,"[0.07128535990977775, 0.0, 0.0010738086871197457]","[True, True, False]","[True, True, False]",Amsterdam en het slavernijverleden.86.txt__1,"[1, 1, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.410.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.410.txt,,,0,stat slavernij hedendag accountant grondig steld johan helleman vast sfer geheimhoud heerst rond financiel verantwoord studie kort balans kamer amsterdam geanalyseerd daarin winstuitker prin willem iii opgenom berek basis helft vijfentwint procent kapitaalparticipatie guld nam stadhouder guld bedrag ongever drieendertigst totaalbedrag miljoen guld participant opricht had ingelegd belangrijk benadruk oranjes eig geld had ingelegd voc kapitaalparticipatie gebaseerd drieendertigst middel imaginair capital guld oranjes had geinvesteerd werd beloond alsof guld had ingelegd indicatie gev inkomst heden beteken vergelijk gemiddeld inkom deld dagloner verdiend republiek ongever tweehonderd guld per zeelied soldat verdiend had relatief zeker inkomst kreg onderdak voeding zelf relatief hog,Koloniaal Verleden & Slavernij,0.0997054485501581,"[0.08626195217526772, 0.0013827095381804164, 0.005800090039101918]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.410.txt__0,"[1, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.199.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.199.txt,,,1,bijeengebracht lat overtu zien drie verschill fas wijz verbeeld slavernij zeventi eeuw stelt vast speeld slaafgemaakt ondergeschikt rol werd afgebeeld kaart boek kolonial landschapp industrie rond eeuwwissel achttiend negenti eeuw werd vaker gepresenteerd slachtoffer wred straff moest ondergan wer gev lat zien representant social surinam slaf pas lop negenti eeuw betoogt kolfin werd slaafgemaakt afgebeeld men individu werd zelfstand landschap ter illustratie tekst afgebeeld kolfin werk hoewel inmiddel ruim kwart eeuw oud sted beschouwd standaardwerk verbeeld slavernij surinam illustraties slaafgemaakt gekoloniseerd eiland zover wet verbeeld slavernij kolonien azie komt gang verschen eerst aanzet,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.219722883868213,"[0.29007855525144804, 0.003319465292742054, 0.0052184427089732414]","[True, False, True]","[True, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.199.txt__1,"[1, 0, 1]"
Jouwe e.a. - Slavernij en de stad Utrecht.63.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.63.txt,,,1,led vroedschapp utrecht sted led stat utrecht initiatiefnemer meinertzhag bestuurlĳk elit utrecht vanaf begin grot vinger pap compagnie zoektocht rendabiliteit suikerhuis fiasco eemvaart wend bewindhebber plann hop alsnog voldoend rendement crer compagnie kwam raffinag kolonial suiker waarvor octrooi stat utrecht kreg betek utrecht compagnie alleenrecht kreg suikerraffinaderĳ utrecht bouw exploiter period dertig raffinaderĳ later volksmond gedoopt suikerhuis gebouwd lucasbolwerk ongever plek war vandag dag stadsschouwburg stat bouw daarop voltooid waarna raffinaderĳ rest achttiend eeuw ronk,Koloniaal Verleden & Slavernij,0.1153563462240948,"[0.042436794054879406, 0.0017139503303089188, 0.007449100584581064]","[True, False, False]","[True, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.63.txt__1,"[1, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.187.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.187.txt,,,1,patriot vanuit godsdienst opvat daarmee schĳn atheism vermĳdend politiek ontwikkel eerst decennium tiend eeuw bracht echter moen bejubeld politiek vrĳheid burger teleurgesteld wĳdde succesvol nieuw genr kinderboek jeugdroman opvoedkund werkjes hierin kwam slavernĳ thema terug waarschĳnlĳk moen eerst kinder schref enkel jeugdroman jong sofia stat uitgebreid stil beschrĳft lotgevall enkel slaf gemaakt poneert ideeen omtrent omzet slavernĳ gewon geeft boek blĳk gelof gemeenschappelĳk oorsprong mens lĳkt nadruk invloed klimat beinvloed zĳn opkom pelĳk racism mensch gehel aard won denzelfd oorsprong zĳn afstammel eerst par mensch,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.0580041893427398,"[0.016336219953873063, 0.08479581663190625, 0.0020713068468530904]","[False, True, True]","[False, True, True]",Jouwe e.a. - Slavernij en de stad Utrecht.187.txt__1,"[0, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.7.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.7.txt,,,0,kolonial slavernij wereldwijd koopwar dwangarbeid opstand slavernij daarna eiland charles rego led verzet veerkracht slavernij surinam helmut gezius spor slavernijgeschiedenis buitenland archiev ramona negron kolonialism slavernij slavenhandel berbic demerara essequibo marjolein kar slavernij nederland andrea mosterman erik odegard nederlander atlantisch afrika filipa ribeiro silva zwart hollander martin bossenbroek kanteljar martin bossenbroek zwijg slavernij kolonialism rondom kat ekama rechtszak bron sophie ros slavernij titas chakraborty slavernij koloniaal indonesie alicia schrikker,Koloniaal Verleden & Slavernij,0.1747408113322076,"[0.6642930598534986, 0.00961197066101716, 0.0011194848328452518]","[True, False, False]","[True, False, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.7.txt__0,"[1, 0, 0]"
Amsterdam en het slavernijverleden.108.txt,slavery_text\Amsterdam en het slavernijverleden.108.txt,,,0,herengracht pand gebouwd opdracht paulus godin rijk koopman bestuurder wic betrok slavenhandel ambtswon amsterdam burgemeester gravur,,0.075,"[0.09824810095164704, 0.0, 0.003767945647146948]","[False, False, False]","[False, False, False]",Amsterdam en het slavernijverleden.108.txt__0,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.46.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.46.txt,,,0,stat slavernij toegang lokal stad liep daadwerk plaatsvond mond liefst drie kloek publicaties rotterdam dynamiek ging amsterdam politici ren gebeurd eerst ander niem initiatiefvoorstel national slavernijmuseum aangenom initiator simion blom groenlink amsterdam net wijntuin komaf excuses volgd politiek agenda tijd genom anderhalf rotterdam amsterdam bred gedrag initiatiefvoorstel ingedi utrechter mahmut sungur zit gemeenterad denk diend motie aandacht gev slavernijverled initieerd motie rachel streefland christenunie interview legt hiertoe kwam praktisch opgegroeid wijk lombok indisch buurt grootouder woond war oudsher gastarbeider won klein opgegroeid straatnam jong zeid straatnam zovel politiek kwam bewust zag partij ging onderhandel belang migrant eerst sneuveld zag beweg,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.0623609564462323,"[0.08571476888094917, 0.005384214407912427, 0.09182866463598333]","[False, True, True]","[False, True, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.46.txt__0,"[0, 1, 1]"
ZWART_MANIFEST.15.txt,slavery_text\ZWART_MANIFEST.15.txt,,,1,toegepast zwart mens weekend vakanties mantelzorg inclusief interculturel,,0.0707106781186547,"[0.0, 0.041831305328781154, 0.0]","[False, False, False]","[False, False, False]",ZWART_MANIFEST.15.txt__1,"[0, 0, 0]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.111.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.111.txt,,,0,ell klinker kronkel pad slavernij vrij arbeid opheff slavenhandel slavernij baand weg vrij arbeid slot nieuw vorm dwang slavernij arbeid contractarbeid bestond kolonien som elkar volgd elkar bestuder slavernij hang contractarbeid kolonial context meerd bijdrag beter begrip transitie slavernij vrij arbeid verschill voormal kolonien surinam eiland enorm betreft omvang ligging bevolk economie samenlev effect afschaff slavernij ontstan voortbestan contractarbeid kolonien daarom lijn besprok grot gemen deler economieen daarmee inzet arbeid grotendel dienst stond kolonial machthebber arbeid legitimeerd controleerd verbod slavenhandel voer francis meynell brit luitenant royal navy marineschip hms albatros kust weg slavenhandel bestrijd terd bemann albatros span schip albanez,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.2309401076758503,"[0.5286399348558385, 0.008511285400051112, 0.0]","[True, False, True]","[True, False, True]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.111.txt__0,"[1, 0, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.178.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.178.txt,,,0,stat slavernij exemplarisch excess indigoteelt verfstof europes textielindustrie bijna bar reactie val koffieprijs wereldmarkt aanvang cultuurstelsel den bosch opdracht plat koffie indigo plant ding verfstof indigo evenen opgedrag javan verbouwer zer arbeidsintensief eig onderhoud voorzien onmog opgav verplicht volkshoofd steld bewak voorkwam misstand grootschal uittocht boer leid tal district brak onlust inspecteur meld drie indigofabriek bezocht enkel duizend javan arbeider hongersnod beschref wandel geraamt tegenkwam ene plat voortsleept geschokt ervar adviseerd teelt fabricag stak onwelkom leid ontslag indigoteelt mid negenti eeuw oostelijk preanger regentschapp stand gehoud gevolg voorzien massal sterft javan bevolk hongersnod ziekt rampzal uitwerk cultuurstelsel kolonial verslag nagenoeg,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.117696469855274,"[0.10312789689598384, 0.0031023729234902395, 0.001364535080848437]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.178.txt__0,"[1, 1, 0]"
ZWART_MANIFEST.4.txt,slavery_text\ZWART_MANIFEST.4.txt,,,1,nazat slaf gemaakt mens twaalf voornaamst domein waarbinn racism bestred educatie zorg welzijn huisvest won omgev arbeidsmarkt werk inkom gelijk politiek wet handhaver justitie hervorm antidiscriminatievoorzien adv media kunst cultur sport nazorgpakket nazat,Doorwerking & Raciale Ongelijkheid,0.1183215956619923,"[0.007641265710904587, 0.1528205621796917, 0.04239143600847755]","[False, True, False]","[False, True, False]",ZWART_MANIFEST.4.txt__1,"[0, 1, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.322.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.322.txt,,,1,slaafgemaakt kastel verr kayankullam kell slaafgemaakt kensmil iris kenswil rudolphin kerala keti koti ketwich abraham ketwich voombergh kibra hacha kivit jan klas slaafgemaakt klein blankenburg klomp ank klooster willem plantag kodungallor koenjap slaafgemaakt koffie slaafgemaakt kolfin elmer kol jan kom anton koopman balthasar korenmarkt kort breedstrat kosmopolis utrecht kromm nieuwegracht kruseman kubaard kuiper kuitenbrouwer maart lacl paola lamur humphrey,,0.0768349819927832,"[0.05269259141767979, 0.0, 0.006120476242825986]","[False, False, False]","[False, False, False]",Jouwe e.a. - Slavernij en de stad Utrecht.322.txt__1,"[0, 0, 0]"
Jouwe e.a. - Slavernij en de stad Utrecht.80.txt,slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.80.txt,,,0,remco rab kastel activiteit compagnie azie particulier handel huiselĳk lev compagniesdienar ondenk slaafgemaakt daarmee gezegd voc slavernĳ azie uitgevond geintroduceerd komst europes kolonial mogend bestond meest samenlev slavernĳ vorm vak delĳk afhankelĳk komst nederlander enorm behoeft werkkracht revolutie slaafgemaakt ontket sterk zelf lokal vorst klaagd slaafgemaakt kond onles dorst slaafgemaakt werd sted gebied slachtoffer raid slavenhaler vooral noord oost indonesisch archipel komst voc droeg destabiliser regio verhevigd utrechter azie european kwam aanrak vernĳ profiteerd ervan gold talloz inwoner utrecht lop voc zĳn aangemonsterd meest lager rang matros soldat aanzienlĳk verantwoordelĳk rang databas rend achttiend eeuw noemt utrecht stad herkomst gemiddeld,Koloniaal Verleden & Slavernij|Beleidsmaatregelen & Herstel,0.2043015673820996,"[0.08012953011313126, 0.005093411723092148, 0.0036657174980602907]","[True, False, True]","[True, False, True]",Jouwe e.a. - Slavernij en de stad Utrecht.80.txt__0,"[1, 0, 1]"
ZWART_MANIFEST.38.txt,slavery_text\ZWART_MANIFEST.38.txt,,,0,geschiedenis slavernijverled kolonial verled weder opbouw infrastructur economie zorg welzijn onafhank mogelijk gemaakt wurgcontract invull opbouw plat vind eig inzicht nakomel slaf gemaakt kostelos achternam verander lat afrikan oorsprong komt onafhank gevolg slavernijverled kolonialism institutionel racism leiding zwart deskund zwart institut komt onafhank rol monarchie slavernijverled educatie volled erkenn slavernijgeschiedenis richt national slavernijmuseum bijdrag bewustword nederlander educatief traject nazat slaf gemaakt mens toetred positie arbeidsmarkt vergrot verbeter goud koet kolonial gat museum faciliteert ondersteunt zwart organisaties richt maatschapp positieverbeter nazat slaf gemaakt mens voorzien culturel centra ruimtes middel middel diver activiteit gebied wetenschap kunst cultur samenhang welzijn zwart gemeenschap versterk,Doorwerking & Raciale Ongelijkheid|Beleidsmaatregelen & Herstel,0.1829781753604179,"[0.028770090428858218, 0.12654034191946173, 0.11701038462346064]","[False, True, True]","[False, True, True]",ZWART_MANIFEST.38.txt__0,"[0, 1, 1]"
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.226.txt,slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.226.txt,,,0,stat slavernij slaafgemaakt werd ingezet evenal curaçao gedur achttiend eeuw belangrijk trum goeder slaafgemaakt teven exportgericht landbouw betekenis gekend curaçao kwam tagelandbouw inzet afrikan meest ontwikkel handel blef central stan slaafgemaakt werk gesteld werd verschill eiland moest omstand schik vel accepteerd situatie tegenwerk vlucht verzet handel exploitatie mens war verhandeld men tewerkgesteld moest transformatie ondergan absolut onderwerp gezag meester gedwong gewenn structur cultur dagelijk lev plantages herenhuiz vormd voorlop sluitstuk slaafgemaakt moest maatschapp omgev norm waard ler lev stukj beetj nieuw bestan vorm inhoud gev hoewel kunt stell gemaakt een meerder generaties min herken ale omgev ontstan onwezen situatie welzijn,Koloniaal Verleden & Slavernij|Doorwerking & Raciale Ongelijkheid,0.210493924633687,"[0.17661226256213144, 0.014271287199708615, 0.003211007068369791]","[True, True, False]","[True, True, False]",Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.226.txt__0,"[1, 1, 0]"
