chunk_text,topic
"KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            62 Er waren 56 parlementairiërs aanwezig bij de zitting, van wie er 12 deelnamen aan het 
afschaffingsdebat. Dit waren: Van Nispen, Storm, Mijer, van Lynden, Van Bosse, Dirks, 
Van Soeterwoude, Cool, Van Eck, Van Goltstein, Heemskerk en De Raadt. Minister van Koloniën Uhlenbeck_ gebruikte de mogelijkheid om te reageren op de 
openingsstatement van Jacob Dirks (Conservatief vertegenwoordiger uit Leeuwarden) 
door te zeggen: 
 
ǲ(eb ik den geachten afgevaardigde uit Leeuwarden goed verstaan , dan heeft hij in zijne 
uitvoerige rede in de eerste plaats aangetoond, dat de emancipatie gewigtig is voor vier 
partijen:",Reparations & Justice
"Wel kan het voor een 
succesvol proces van erkenning en excuses opportuun zijn om vanuit een morele 
verplichting aan (eer)herstel te werken.95 Wanneer de keuze voor een erkennings- en 
excuseswet gemaakt wordt, ligt dit zelfs voor de hand: een wet is uiteindelijk vooral een 
instrument om (rechts)gevolgen in het leven roepen; dit in aanvulling op de meerwaarde 
van een wet als zodanig zoals in §3.2 beschreven. Herstel kan vele gezichten en motieven hebben: van het zichtbaar maken en stimuleren van 
het proces van leed en verzoening tot het verbeteren van maatschappelijke startposities en 
het verlenen van financiële ondersteuning aan afstammelingen van tot slaaf gemaakten 
waar dat nog altijd nodig is.",Reparations & Justice
"NINSEE 
133 
 
waarmee niet-inheemse bedrijven land zouden kunnen verhuren en inheemse mensen 
grond zouden kunnen bezitten. De heer Fransen van de Putte stelde: ǲDe wet voorziet te weinig in het geval dat de vrijgemaakte slaaf door goed gedrag en 
zedelijkheid een stuk grond in eigendom bekomt; ik geloof niet dat men zulks mag 
overlaten aan de grootmoedigheid der plantage-eigenaren Nu wensch ik daarvoor geene 
bepaling in de wet zelve op te nemen, maar toch de Regering te verzoeken daarop 
indachtig te zijn, hetzij bij regeringsbeleid, hetzij bij aanschrijving om 
gouvernementsgronden, die nog in groote mate in Suriname aanwezig zijn, op 
gemakkelijke voorwaarden voor die vrijgemaakten verkrijgbaar te stellen. Ik wensch dit 
met het oog op de vrijgemaakten en ook met het oog op de immigranten, vooral omdat 
dit zal te gemoet komen in de kosten.",Reparations & Justice
"The Atlantic 
World Reborn (New York 2011); Het werd 
bijvoorbeeld ook duidelijk in de expositie 
Le Modèle noir. De Gericault à Matisse in Musée 
d’ Orsay in Parijs (2019). 11.",Reparations & Justice
"257, p. 
944 

WAAROM VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS 80 Deze redenatie van Mijer gaf de heer De Raadt (een Liberaal uit Dordrecht) aanleiding 
tot het maken van de volgende observatie: 
 
ǲAan de eene zijde worden wij geroepen aan een pligt der menschelijkheid te voldoen en 
een lang geploegd onregt te herstellen;",Reparations & Justice
"en de 
Poorter, en zal derhalve een onderwerp van beraadslaging uitmakenǳ. 259 
 
Als aanvulling stelde de heer Elout van Soeterwoude een amendement voor, op dat van 
Van Bosse, met de tekst: 
 
ǲ[  ] wil de handeling der Regering niet beperken tot invoering van arbeiders. Het 
verwacht ook den bloei der kolonie van kolonisatie, van welke zijde ook, en daarom luidt 
mijn amendement: ǮDe Regering moedigt de vestiging van vrije kolonisten en vrije arbeiders met de haar 
ten dienste staande middelen aanǯ, wijzende art. ͶͶ der wet aan, hoe de geldelijke 
middelen, voor aanmoediging en toezigt noodig, worden gevonden. 258 De Nederlandsche Staats-Courant 1861-1862 (bijblad).",Reparations & Justice
"Tweede Kamer, 77ste zitting – 3 julij 1862, vel. 257, p. 
937 

NINSEE 
69 
 
 
Zoals reeds besproken, werd het afschaffingsplan gepresenteerd als een uitgebreid 
totaalpakket met vier componenten, namelijk: opheffing, tegemoetkomen, staatstoezicht 
en immigratie. Nu Van Lynden opheffing tot prioriteit was gaan verheven, besloot Mijer 
de focus te verschuiven naar Staatstoezicht. Hij stelde in reactie op Van Lynden: 
 
ǲTrouwens meen ik ook reeds zeer duidelijk te hebben te kennen gegeven, dat ik de 
emancipatie wensch te omgeven met de noodige waarborgen voor den dag van morgen.",Reparations & Justice
"De heer Van Zuylen van Nyevelt:  
ǲMet een enkel woord wensch ik te antwoorden op eene uitdrukking van den geachten 
spreker uit Rotterdam, die mij zoo verwonderd heeft, dat ik waarlijk niet weet of hij ze 
in ernst of uit ironie heeft gebezigd. Het staatstoezigt moest dienen, zeide hij, om den 
slaaf te leeren werken. Mijnheer de Voorzitter, heeft dan het verschrikkelijke juk, 
waaronder de slaaf gedurende zoo vele jaren gebukt ging, hem hierin nog niet genoeg 
onderwijs gegeven, zoodat het noodzakelijk zou zijn nog tien jaar lang hem te leeren 
werken? Indien hij eenige vatbaarheid heeft om door gedwongen arbeid zedelijk 
verbeterd te worden, dan geloof ik dat de les lang genoeg heeft geduurd en ik voor mij 
verlang niet haar nog langer voort te zetten.ǳ",Reparations & Justice
"Het ging uit van het idee dat de plantages en de slaaf-
gemaakten zouden worden overgenomen door het Gouvernement door middel van 
onteigening. De Staat kon daarop een schadeloosstelling betalen aan de houders van de 
slaaf-gemaakten. Deze schadeloosstelling werd begroot op f. 24.600.000. Pas nadat de 
slaaf-gemaakten deze Ǯschuldǯ hadden betaald, zouden ze in vrijheid worden gesteld.17  
 
Opvallend is dat in geen van deze ontwerpen, op wat voor manier dan ook, verwezen 
wordt naar de menselijkheid van de slaaf-gemaakten. Na het eerste ontwerp van de regering in 1844 duurde het vier jaar voordat een tweede 
ronde van ontwerpen zich aandiende.",Reparations & Justice
"ǲWat mij betreft, van den aanvang af dat dit onderwerp hier ter sprake kwam, heb ik, 
waar het te pas kwam, vooral bij het onderzoek van alle daarop betrekkelijke 
wetsontwerpen, mij doen kennen als een krachtig voorstander van eene zoo spoedig 
mogelijke emancipatie. Nu moge men onderstellen, dat ik gisteren in het belang van het 
Ministerie dit voorstel, voor zooveel betreft de immigratie, in bescherming genomen 
heb, ik laat dat denkbeeld voor hetgeen het is; ik zal mij daarop niet verdedigen.  Ik geloof dus dat de betoogen, door de geachte afgevaardigden uit Gorinchem en 
Zutphen geleverd, juist daarvoor pleiten, dat de Staat de taak op zich moet nemen, 
teneinde die goede uitkomsten te verkrijgen die iedereen natuurlijk verlangt.",Reparations & Justice
"Dit kan door 
niet uitsluitend een objectieve strafrechtelijke kwalificatie aan slavenhandel en slavernij te 
geven maar tevens het subjectieve leed te erkennen dat als gevolg van de als zodanig 
geïdentificeerde misdrijven tegen de menselijkheid is ontstaan en daarvoor excuses aan te 
bieden. Eerder hebben wij opgemerkt dat het maken van excuses in Nederland geen onbekend 
fenomeen is, integendeel. Gezien het gemak waarmee in de Nederlandse politiek excuses 
worden gemaakt is er geen overtuigende reden om uitgerekend het slavernijverleden van 
excuses uit te zonderen. Het Nederlandse slavernijverleden legt een grote druk op onze 
samenleving. Er is sprake geweest van een ruim 250-jarige periode waarin zeer grote 
aantallen mensen onder meer vanwege enkel hun herkomst, etniciteit en huidskleur 
uitzonderlijk onrecht werd aangedaan.",Reparations & Justice
"Ik acht het een zeer zwak 
plechtanker. De vrees is eene slechte raadgeefster. Ik heb van eene goede behandeling 
en van bevordering van godsdienst en onderwijs betere gedachten voor de toekomst. Ik 
zou het staatstoezigt niet een plechtanker, maar veeleer een noodzakelijken keten 
noemen, die zoo min mogelijk knellend of drukkend moet gemaakt wordenǳ.183 Hij vervolgde zijn compromis voorstel met de woorden: 
 
ǲ)",Reparations & Justice
"Maar wie beoordeelt dat niet volbrengen? Wie waakt met goed gevolg tegen 
inhaligheid en hardheid der meesters? Zie, Mijnheer de Voorzitter, dat is eene andere 
gewigtige vraag. De wet zelve geeft het niet genoegzaam aan. Zullen algemeene 
verordeningen genoegzaam waken, daarvoor zorgen, en beslissen?",Reparations & Justice
"Zijn gezant in Londen liet zelfs 
weten dat de Britse regering Willems besluit beschouwde als een Ǯwise and well judged 
measureǯ.ǳ (Van den Berg en Vis, 2013: 202) Vanaf dat moment noemde Willem Frederik zich Willem I en was hij Koning van het 
Verenigd Koninkrijk der Nederlanden, waaronder alle noordelijke en zuidelijke gewesten 
vielen. Dit Koninkrijk bestond slechts vijftien jaar. De zuidelijke gewesten kwamen in 
opstand en vormden vervolgens in 1830 een afzonderlijke natiestaat, genaamd België. Kortom, als gevolg van de Napoleontische bezetting van Nederland (1795-1813) 
kwamen een eenheidsstaat, een hervormd staatsapparaat en de constitutie van 1815 tot 
stand.",Reparations & Justice
"Die excuses blijken 
echter geen zelfstandige reden te zijn om een schadeclaim toe te wijzen. Hoogstens hebben 
ze in een kleine minderheid van de onderzochte gevallen enige bijkomende betekenis gehad 
voor de vaststelling van aansprakelijkheid.94 Er mag dan ook van worden uitgegaan dat het aanbieden van excuses niet leidt tot een 
civielrechtelijke aansprakelijkheid die verder gaat dan de aansprakelijkheid in het kader van 
de hierboven beschreven erkenning van slavenhandel en slavernij als misdrijven tegen de 
menselijkheid. 
 
3.4 
Stap 3: herstel In het voorgaande is aangegeven dat zowel erkenning als excuses in verband met het 
slavernijverleden niet leiden tot civielrechtelijke herstelverplichtingen.",Reparations & Justice
"En nu komt het mij voor, dat al die bepalingen van het 
staatstoezigt. behalve die welke betrekking hebben op den gedwongen arbeid, die ik niet 
beschouw als noodig in het belang van orde en rust, kunnen in het leven geroepen 
worden als maatregelen van bestuur, zonder dat zij in deze wet behoeven nedergelegd 
te worden; mij dunkt, dat zij zelfs met de wet eenigzins in strijd zijnǳ.208   
 
Na dit pleidooi voor orde en rust oordeelde hij: 
 
ǲ) k wensch daarom den Minister, dien ik met zeer veel ernst heb hooren spreken van de 
moeijelijke positie waarin de Regering zich zou bevinden waneer",Reparations & Justice
"Omtrent privaatrechtelijke en strafrechtelijke onderwerpen van interregionale 
of internationale aard kunnen bij rijkswet regelen worden gesteld, indien omtrent deze regelen overeenstemming 
tussen de regeringen der betrokken landen bestaat (see supra note 38). 43 See Naima Qoubbane, Over de totstandkoming van consensusrijkswetten: overeenstemming tussen wie en 
waarover? , Tijdschrift voor Constitutioneel Recht, 2010. 146-164; Gregory Aubrich",Reparations & Justice
"De stelling dus van den geachten voorsteller aangaande den volkomen 
vrijdom sedert 1848 is meer of min betwistbaar. Doch al ware zij feitelijk juist, dan zou 
toch de billijkheid vorderen dat schadevergoeding aan de eigenaren op St. Martin wierd 
gegeven. Regtens zijn deze toch altijd eigenaren, en door de aanneming van de beide 
eerste artikelen dezer wet heeft deze Vergadering hen reeds als zoodanig erkend Waarom zou aan dezen eene zooveel mindere aanspraak worden toegekend, dan aan de 
eigenaren der andere eilanden? Dit zou alleen zijn om de feitelijke bevrijding van 1848.",Reparations & Justice
"Verder vond het 
hof dat de verjaringstermijn van vijf jaar niet alleen niet aan de weduwen maar ook niet aan 
de kinderen van de vermoorde mannen mocht worden tegengeworpen.85  
 
Op grond van de geciteerde uitspraken mag worden verwacht dat een doorbreking van de 
verjaringstermijn van vijf jaar voor ver terug liggende gebeurtenissen alleen kans van slagen 
zou kunnen hebben als voldaan is aan een combinatie van factoren en er bovendien nog een 
nabestaande in leven is. In dit licht zou een claim van de huidige afstammelingen van 
slachtoffers van slavenhandel en slavernij reeds op grond van het verjaringscriterium geen 
kans maken. Naar aanleiding van de wet Taubira zijn er zowel in Frankrijk zelf als in de landen en 
gebieden overzee van Frankrijk verschillende pogingen ondernomen om de Franse staat 
aansprakelijk te stellen voor het vroegere onrecht van slavenhandel en slavernij.86 Deze 
pogingen zijn voor de rechter steeds gestrand op formele belemmeringen, waaronder ook 
de verjaring.87 Het Franse Cour de cassation oordeelde in 2019 dat de wet Taubira geen 
rechtstreekse verantwoordelijkheid van de Franse staat voor het handelen van destijds in 
het leven riep en dat bovendien uit de totstandkomingsgeschiedenis van de wet Taubira 
duidelijk bleek dat die wet geen recht op schadevergoeding schiep.88 Voor een succesvolle civielrechtelijke claim vanwege een erkenning hoeft dus realiter 
nauwelijks te worden gevreesd.",Reparations & Justice
"Ik heb deze quaestie tijdens mijn verblijf in Engeland menigmaal besproken en 
onderzocht, en ofschoon thans niet meer geheel op de hoogte dier zaak zijnde, hoop ik 
nogtans het een en ander in het midden te kunnen brengen, dat het, naar mij voorkomt, 
eenigzins eenzijdig oordeel der Regering zal kunnen wijzigen. Wanneer men spreekt van 
de gevolgen der emancipatie in de Engelsche kolonien, dan geloof ik dat de algemeene 
indruk deze is dat die emancipatie eene geweldige krisis ten gevolge had, die de 
kolonien op den rand des verderfs heeft gebragtǳ.91  
 
Het is belangrijk om op te merken dat de regering haar idee over staatstoezicht 
rechtvaardigde door te refereren aan het voorbeeld van de Engelsen. Echter, Van Zuylen 
van Nyevelt was hier niet van onder de indruk: 
 
ǲNu beweert de Regering, dat indien men al mag aannemen dat die emancipatie niet zoo 
slecht gewerkt heeft, dat alleen het gevolg is van twee maatregelen , die zij ook aanprijst: 
het staatstoezigt en de immigratie.",Reparations & Justice
"2: excuses Noodzaak 
Voorgaande eerste inventarisatie leidt al snel tot de vraag of een enkele erkenning van de 
slavenhandel en slavernij tussen begin 17e eeuw en 1863 als misdrijven tegen de 
menselijkheid iets toevoegt of oplost. Een erkenning die zich beperkt tot het plakken van 
een algemeen etiket van strafbaarheid op slavenhandel en slavernij die zich meer dan 150 
jaar geleden hebben afgespeeld, is in de kern een abstracte en vrijblijvende uitspraak. Dit 
doet de vraag rijzen welk doel met een erkenningswet moet worden beoogd. Wanneer het doel is om morele verantwoordelijkheid te nemen, zou naar onze mening aan 
de objectieve erkenning een subjectieve dimensie moeten worden toegevoegd.",Reparations & Justice
"Civielrechtelijke aspecten 
Wanneer gebeurtenissen in het verleden als misdrijven tegen de menselijkheid worden 
erkend, is met die erkenning in beginsel ook het onrechtmatige karakter van deze 
gebeurtenissen aannemelijk. Het is echter niet gegeven dat de erkenning dan ook leidt tot civielrechtelijke 
aansprakelijkheid van degene die tot erkenning is overgegaan. Daarvoor zouden 
verschillende juridische hordes moeten worden overwonnen: de verjaringsregels, de 
vaststelling aan wie thans een daad van destijds kan worden toegerekend, de vaststelling 
wie de benadeelde is, de vaststelling van de feiten waarop de vordering gebaseerd is en de 
vaststelling van het causale verband tussen de handeling van de dader van destijds en de 
gestelde schade.83 Een essentiële horde is de verjaringstermijn.",Reparations & Justice
"Verder zei hij: 
 
ǲ) k vergat nog te wijzen op één punt dat in den toestand van overgang, gelijk de Regering 
dien denkt, mij bijzonder gevaarlijk voorkomt, namelijk het tijdperk van drie maanden 
na de vrijverklaring en vóór den verpligten arbeid onder het regeringstoezigt. Die 
bepaling verergert de geheele zaak. Mijne Heeren, indien de Regering de verantwoordelijkheid niet op zich durft nemen om, 
met de voorbereiding van een vol jaar, waarin zij maatregelen kan nemen van politieken 
 
165 De Nederlandsche Staats-Courant 1861-1862 (bijblad).",Reparations & Justice
"Van die inschrijving wordt hun een bewijs afgegeven, vermeldende het nummer van 
inschrijving, den naam en de voornamen en den datum van geboorte of den 
vermoedelijken ouderdom.  
» De gouverneur der kolonie draagt zorg dat de inschrijving, geschied zij bij de opheffing 
der slavernij.""  Deze registratielijst is een belangrijke bron geworden van onderzoek over de 
afstammelingen van tot-slaaf-gemaakten. Terwijl de heren van Bosse en Elout van Soeterwoude kritisch waren over de 
voorstellen van de regering, ondersteunde en verdedigde de heer Mijer juist bijna alle 
componenten van het regeringsvoorstel.",Reparations & Justice
"Mij dunkt dat eene Regering zelve zich met dergelijke zaken niet kan inlaten; zij kan niet 
handelend op den voorgrond treden, en daarom kan ik mij met de redactie van het 
artikel, ge 
lijk het thans luidt, in 't geheel niet vereenigen. Al wat de Regering doen 
kan, is, dunkt mij —gelijk voorgesteld is door den spreker uit Zutphen [Van Bosse] ,—
indirect, door het verleenen van premien , de immigratie te bevorderen, maar zich 
volstrekt niet met de zaak te bemoeijen en haar aan anderen over te laten, die zich met 
dergelijke soort van zaken willen belastenǳ.261  
 
Vervolgens ondersteunde de heer Van Nispen van Sevenaer",Reparations & Justice
"De afschaffing van de slavernij was een 
middel om een specifiek doel te bereiken. Dit doel was Suriname behouden als een 
landbouwkolonie. Dit betekende echter niet het einde van het debat. De heer Elout van Soeterwoude vond 
het noodzakelijk om te reageren op de bijdrage van de heer Duymaer van Twist met de 
tekst: 
 
ǲSterker dan iemand heeft de geachte spreker uit Amsterdam [de heer Duymaer van 
Twist] daar straks die noodzakelijkheid doen uitkomen, toen hij in zijne merkwaardige 
rede de uitdrukking bezigde als zouden de slaven in de emancipatie geen ander voordeel 
zien, dan het regt van niet te werken, terwijl elk ander regt, vaderlijk òf politiek òf zedelijk, 
hun onverschillig zoude zijn.",Reparations & Justice
"so much when 
the criminal remains unnamed and will not confess.’64 Zij stellen een wet voor die erkenning en excuses omvat (mogelijk gecombineerd met vor­ men van herstel), en wel met de volgende formulering:
‘Erkend wordt dat de slavenhandel en slavernij die tussen het begin van de 17e eeuw en 1 juli 
1863 direct of indirect onder Nederlands gezag hebben plaatsgevonden misdrijven tegen de 
menselijkheid waren. ’
‘Erkend wordt tevens het leed van alle mensen die slachtoffer van deze misdrijven zijn gewor­
den, alsmede het leed van hun afstammelingen.",Reparations & Justice
"Maar dat men , bezwaren hebbende tegen de toepassing van het beginsel en niet 
tegen dat beginsel zelf, tegen dat beginsel zou stemmen, dat zou den schijn hebben van 
een protestatio actui contraria. Het is er verre af dat ik den geachten spreker van zoo iets 
zou verdenken, maar als men zegt dat men de emancipatie wil en men gebruikt dan niet 
de eerste gelegenheid om dit hier openlijk uit te spreken, dan is het, dunkt mij , niet 
ernstig met die emancipatie gemeendǳ.141 
 
138 De Nederlandsche Staats-Courant 1861-1862 (bijblad). Tweede Kamer, 77ste zitting – 3 julij 1862, vel.",Reparations & Justice
"NINSEE 
85 
 
zonder eenig loon, zij bleven gebonden aan de strafwet, die onder den druk der slavernij 
op hen werd toegepastǳ.197 Na deze uitleg over het Engelse Staatstoezicht vervolgde de minister dat: 
 
ǲ(etgeen Nederland beoogt met zijn staatstoezigt is van geheel anderen aard. (et wil 
alleen voorkomen losbandigheid bij het losmaken van de boeijen der slavernij; het wil 
toezigt, opdat een groot aantal werkkrachten niet zonder arbeid zij, en zonder dat zij 
bijdragen tot eigen levensonderhoud.",Reparations & Justice
"253, p. 
929 

WAAROM VRIJHEID NIET KON WACHTEN 
NIMAKO, DELEA & ESAJAS                                                                                                                            60 
  
ǲMen vergeet bij deze zaak al dadelijk, als men de zaak in verband met de emancipatie 
voordraagt, dat de Staat aan de planters het kapitaal teruggeeft, dat hij hun door de 
vrijverklaring der slaven ontneemt, dat de Staat hun bovendien in het bezit van hun 
grond laat. Men vergeet dit en komt daardoor tot den eisch, dat de Staat moge 
goedvinden eenige millioenen te besteden, om de kolonie in staat te stellen suiker te 
producerenǳ.111",Reparations & Justice
"maar hier tegenover staan de belangen der 
schatkist en het behoud eener kolonie als Suriname: evenzeer hooge belangen, die niet 
mogen worden voorbijgezien, al zou men ook nog zoo gaarne datgene bereiken wat in 
dezen boven alles wenschelijk is. Het debat ging in de volgende zitting en op de derde en volgende dag verder met:    
 
ǲDe Voorzitter De beraadslaging wordt hervat over ART. 3, luidende:  
 
»",Reparations & Justice
"◼ ◼◼  D
Dalhuisen, Leo (red.), Sprekend verleden. Deel 3 boek 
ii (Haarlem 1987). Deelnemer aan de Reparation Summit in New 
York in 2015, interview door auteur, 14 juni 
2018, interview Dataset ‘ Narrated (In)",Reparations & Justice
"Schadevergoeding, staatstoezigt en immigratie, ziedaar 
de drie punten waarover, gedurende al den tijd dat dit ontwerp bij de Kamer in 
behandeling geweest is, de discussien geloopen hebbenǳ.267 Daarna stelde hij de vraag: ǲWat is omtrent het punt der immigratie gebeurd? ) n",Reparations & Justice
"Groen daarentegen vertegenwoordigde de Maat­
schappij tot Bevordering der Afschaffing van Slavernij en gold als de 
Nederlandse Wilberforce, de achttiende-eeuwse Britse abolitionist.6 Maar 
het vertrek van Groen en zijn keus om de Staatscommissie als parlementa­
riër te bekritiseren, stemden commissielid en plantage-eigenaar A.P. Brug­
mans bitter. In plaats van ‘de Staatscommissie in haren eigen boezem 
voortelichten,’ was Groen ‘van het vaandel gelopen.’7 Groens keuze om het 
vaandel van de abolitionisten niet langer te dragen in de Staatscommissie 
gaf de belanghebbenden uiteraard de gelegenheid om hun stempel te 
drukken op de rapporten en uiteindelijk op de wetsvoorstellen die daarop 
gebaseerd werden. Verschillende factoren hebben in Nederland bijgedragen aan de lange 
aanloop naar de afschaffing van de slavernij. Wie de archieven van het 
Ministerie van Koloniën bestudeert kan niet anders dan concluderen dat 

— 138 —
— STAAT EN SLAVERNIJ —
verreweg de meeste politieke tijd opging aan Nederlands-Indië.",Reparations & Justice
"In 1863 bedankte hij 
voor de functie van minister van Koloniën waar hij voor was uitgenodigd. De heer van Heukelom:  
ǲDe hoofdvraag is, of men immigratie wil, en, zoo ja, hoe die immigratie zal worden 
bevorderd. Zal de Staat zich belasten met den aanvoer van immigranten, of zal hij dien 
overlaten aan particulieren? Na verschillende sprekers gehoord te hebben ben ik tot de 
overtuiging gekomen, dat in de eerste jaren de aanvoer van immigranten moet geschieden 
door de Regering, niet door particulieren. De leiding der immigratie is eene zeer 
bijzondere zaak, die berusten moet op internationale verdragen, zonder welke zij niet 
behoorlijk kan behartigd worden.",Reparations & Justice
"Dat kan nu niet gebeuren , en de tegemoetkoming, zij het dan ook langs een omweg, 
wordt dus ten koste van de Nederlandsche belastingschuldigen betaald. Ook daarin vind 
ik eene krachtige reden om, wat de berekening der tegemoetkoming betreft, zeer 
scherpte rekenenǳ.100 Hij vervolgde met: ǲMaar hoewel ik dienaangaande vele en gewigtige aanmerkingen heb gehoord, waarvan 
ik er velen deel, beschouw ik dit thans als zaken van meer ondergeschikt belang, 
waarover men, wanneer men de wet wil tot stand brengen — en dit wensch ik opregt — 
moet heenstappen en veel van ons eigen gevoelen ten offer brengen.",Reparations & Justice
"Deze kenmerken van de Kaapse slavernij stonden het ontstaan 
van een slavengemeenschap die een grootschalige opstand kon organise­
ren in de weg. Maar de revolutionaire ideeën die eind achttiende eeuw 
opkwamen en de steeds sterkere anti-slavernijbeweging zetten wel een 
kentering in gang naar meer collectieve vormen van verzet op de Kaap. De opstanden van 1808 en 1825 – de ene een vreedzame mars en de andere 
een moordpartij – waren uitingen van slaafgemaakte mensen ‘die het 
koloniale systeem rechtstreeks tartten’.7
◼ ◼◼  Invloed op de fysieke omgeving",Reparations & Justice
"Maar de erfenis ervan 
bleef op vele manieren bestaan, bijvoorbeeld door 
het voortbestaan van racisme en ongelijkheid en het 
lage loon en de zware omstandigheden waaronder 
deze arbeider moest werken. Dit beeld werd 
gemaakt door een beschadigde foto uit mijn 
familiecollectie te overlappen (superimpose) met 
een foto uit het fotoarchief van de kitlv-collectie. De verdwijnende delen van de beschadigde foto 
drukken de politieke uitwissing van bepaalde 
aspecten van de geschiedenis uit. Het doet de vraag 
opkomen: hoe kunnen we reageren op dit 
onvolledige beeld en recht doen aan de levens van 
slaafgemaakten en hun nazaten?",Reparations & Justice
"maar geenszins is de vraag in behandeling, 
hoe dit staatstoezigt moet geregeld worden. Dit is een onderwerp dat wij eerst bij latere 
artikelen zullen behandelen. Nu moet ik verklaren, dat ik in de wet wel het beginsel van 
staatstoezigt gronden wil, omdat het mij voorkomt dat men die 30 of 36 000 
Surinaamsche ingezetenen niet heden kan vrijverklaren om zo morgen geheel en al aan 
hun lot over te laten. Deed men dit, ik geloof dat dezo handelwijze aanleiding zou geven 
tot schromelijke wanordeǳ.212 De Thorbeckiaan zei verder over de vrijmaking en vrijheid: 
 
ǲ(et komt mij dus voor goed te zijn, dat der Regering eene bijzondere bemoeijenis 
wordt opgedragen bij — als ik het zeggen mag —den inzet van dien nieuwen toestand; 
dat der Regering wordt opgedragen die bevolking te helpen en te beschermen.",Reparations & Justice
"De geachte 
afgevaardigde uit Hoorn (Tutein) heeft mij in een zeer interessant gesprek met een 
neger gebragt, doch het juist op een zeer interessant oogenblik afgebroken. Ik weet niet 
of hij zich de Surinaamsche negers voorgesteld heeft als eene soort van Uncles Toms, die 
logisch redeneren en onderzoeken. Ik stel ze mij anders voor, namelijk als een tamelijk 
onbeschaafd en ruw volkje. Doch als die redenerende en denkende neger van den 
spreker uit Hoorn in deze vergadering ware geweest, wat zou hij wel zeggen? Gij geeft 
mij heel veel, maar wat heb ik ondervonden?",Reparations & Justice
"Als voorbeeld van een zelfstandige wettelijke erkenning zonder expliciete excuses zou de 
wet Taubira kunnen gelden, die in 2001 in Frankrijk werd aangenomen en deel uitmaakt van 
een reeks van zogeheten herinneringswetten.72 In het eerste artikel van die wet erkent de 
Franse Republiek: 
 
‘que la traite négrière transatlantique ainsi que la traite dans l’océan Indien d’une 
part, et l’esclavage d’autre part, perpétrés à partir du xve siècle, aux Amériques et 
aux Caraïbes, dans l’océan Indien et en Europe contre les populations africaines, 
amérindiennes, malgaches et indiennes constituent un crime contre l’humanité.’73 
                                                        
70 Verdrag inzake de Slavernij van 25 september 1926, Trb. 1995, 270; Aanvullend Verdrag inzake de afschaffing 
van de slavernij, de slavenhandel en met slavernij gelijk te stellen instellingen en praktijken van 7 september 
1956, Trb. 1995, 272; art. 8 van het Internationaal Verdrag inzake burgerlijke en politieke rechten; art. 4 van 
het EVRM; artikelen 6 en 7 van het Statuut van Rome van het Internationaal Strafhof.",Reparations & Justice
"Ik geloof dus dat het Gouvernement, wanneer het soldaten werft voor de 
Oost, ook wel arbeiders werven kan voor de West, en ik vind meer waarborgen voor het 
tegengaan van misbruiken bij het vervoer van die arbeiders, wanneer het Gouvernement 
zich daarmede belast, dan wanneer het wordt overgelaten aan particulieren.ǳ 
Kamerlid Dirks:  
ǲ) k heb namelijk de vraag gedaan, of het den vrijgemaakten geheel zal vrijstaan om 
zulken geslachtsnaam aan te nemen, als zij zullen verkiezen, dan wel, of daaromtrent 
eenig toezigt der Regering zal bestaan. Deze vraag steunt daarop dat het soms den 
eigenaars van plantages niet zelden onaangenaam kan zijn, wanneer de vrijgemaakten 
den naam hunner vroegere eigenaren aannemen. Ook kan het algemeen aannemen van 
een en denzelfden familienaam door eene slavenmagt of een groot deel er van later 
aanleiding tot verwarring geven om van zwarte Vondels en andere beroemde personen 
te zwijgen.ǳ 
Tot slot ging het debat over immigratie, de vierde component: de regering stelde voor de 
immigratie van arbeiders gedurende 10 jaren te stimuleren.",Reparations & Justice
"Vervolgens stelde hij een vraag waarop hij zelf direct het antwoord leverde: 
 
ǲ)s dit juist, zoo als ik geloof, dan is de eenige gepaste benaming: schadeloosstelling. Er is 
slechts ééne eerlijkheid: wat men geven moet, moet men ten volle uitkeeren. Nu kan 
men aan een gedeelte eene zekere bestemming geven, ook in het belang van dengene, 
die schadeloosstelling erlangt, zoo als hier wordt voorgesteld ; maar de zaak blijft 
dezelfde. De Staat, die zelf de voordeelen der slavernij gehad heeft, kan haar niet 
afschaffen zonder schadeloosstellingǳ.146",Reparations & Justice
