sentence,topic,document
poland no august item no see uladzislau belavusau freedom,not-matched,ketenen.txt
importing european and us constitutional models,not-matched,ketenen.txt
to ban the names and symbols undemocratic regimes,not-matched,ketenen.txt
european human rights bodies including,not-matched,ketenen.txt
committee the council europe venice commission and the european court human,not-matched,ketenen.txt
lawfulness proportionality and necessity a democratic society,not-matched,ketenen.txt
states are given a wide margin,not-matched,ketenen.txt
appreciation to choose adequate policies depending on country specific circumstances,not-matched,ketenen.txt
agata fijalkowski the criminalisation symbols the past,not-matched,ketenen.txt
dubbed the street communization law law the law adopted by the votes the governing,not-matched,ketenen.txt
sprawiedliwość further pis the law amended,not-matched,ketenen.txt
were obliged to rename locations that,not-matched,ketenen.txt
propagated communism as defined the law and according to a list prepared by the institute national,not-matched,ketenen.txt
narodowej further ipn a public,not-matched,ketenen.txt
polish citizens the ipn created to specifically investigate the crimes the nazi and soviet regimes,not-matched,ketenen.txt
it has become a true ministry,not-matched,ketenen.txt
legislative powers and a yearly budget that,not-matched,ketenen.txt
accordance with the law the ipn drafted a list locations,not-matched,ketenen.txt
twelve months the entry into force on if,not-matched,ketenen.txt
local authorities failed to comply,not-matched,ketenen.txt
were obliged to issue an administrative decision a so called replacement,not-matched,ketenen.txt
by the law to limit the arbitrariness the,not-matched,ketenen.txt
were required to consult with the ipn relation to the renaming locations the law permitted,not-matched,ketenen.txt
three months the proposed name,not-matched,ketenen.txt
from the law the most,not-matched,ketenen.txt
ii a january amendment to the law that,not-matched,ketenen.txt
the involvement the polish state the atrocities world,not-matched,ketenen.txt
ii it introduced a new power for the ipn to investigate crimes ukrainian nationalists committed between and and extended the temporal mandate the ipn to the documentation and investigation crimes and gross human rights violations against,not-matched,ketenen.txt
a practical impact on the ipn responsibilities,not-matched,ketenen.txt
as well as a symbolic,not-matched,ketenen.txt
other totalitarian regime through names buildings,not-matched,ketenen.txt
devices amended on june and journal laws the republic,not-matched,ketenen.txt
poland item results the parliamentary vote no on the 136th sitting,not-matched,ketenen.txt
sejm on law amending the law on prohibiting,not-matched,ketenen.txt
and law law on prohibiting,not-matched,ketenen.txt
through the names buildings objects and public service devices,not-matched,ketenen.txt
from january amending the law on the institute national,not-matched,ketenen.txt
remembrance commission for the prosecution crimes,not-matched,ketenen.txt
against the polish nation see uladzislau,not-matched,ketenen.txt
belavusau polen verkondigt herinneringswet teloorgang liberale democratie volkskrant available,not-matched,ketenen.txt
at https www volkskrant nl columns opinie,not-matched,ketenen.txt
polen verkondigt herinneringswet teloorgang liberale democratie b937a921,not-matched,ketenen.txt
february available at https www washingtonpost,not-matched,ketenen.txt
com world europe polands new holocaust law comes up against,not-matched,ketenen.txt
sénat polonaise adopte une loi controversée sur la shoah,not-matched,ketenen.txt
february available at https www lemonde fr europe article,not-matched,ketenen.txt
le senat polonais adopte une loi controversee sur la shoah_5250085_3214 html the historical policy the current law and justice government,not-matched,ketenen.txt
this amendment also reflects the government approach to democratic norms,not-matched,ketenen.txt
rights and civil liberties this memory policies,not-matched,ketenen.txt
resulted the domestic and international outcry briefly,not-matched,ketenen.txt
mentioned above particular the law caused a deterioration,not-matched,ketenen.txt
unprecedented scale since poland transition to,not-matched,ketenen.txt
referred to the law as the holocaust law,not-matched,ketenen.txt
criminal prohibitions on the denial the holocaust the,not-matched,ketenen.txt
to protect the reputation abstract,not-matched,ketenen.txt
such as the state and the nation the law introduced a new system,not-matched,ketenen.txt
were adopted to counter allegedly defamatory statements about,not-matched,ketenen.txt
the polish state and the nation involvement world war,not-matched,ketenen.txt
were considered to be contrary to established historical facts,not-matched,ketenen.txt
the reputation poles and their country the law initially amended the law that,not-matched,ketenen.txt
the facts the polish nation or the polish state being,not-matched,ketenen.txt
peace and humanity or war,not-matched,ketenen.txt
to a fine or a penalty imprisonment up to three years clause the law also stipulates,not-matched,ketenen.txt
persons who act unintentionally may be liable,not-matched,ketenen.txt
the perpetrator the offence referred to clauses and not committing a crime if,not-matched,ketenen.txt
he or she commits such an act as part,not-matched,ketenen.txt
the law the polish government,not-matched,ketenen.txt
to introduce a specific criminal offence defaming the state and nation the first attempt temporarily successful when article,not-matched,ketenen.txt
the republic poland the article provided whoever,not-matched,ketenen.txt
the polish nation for participating,not-matched,ketenen.txt
subject to a restriction liberty,not-matched,ketenen.txt
up to years the polish human rights commissioner,not-matched,ketenen.txt
the compatibility article 132a with the constitution and referred the provision to the polish constitutional tribunal a ruling,not-matched,ketenen.txt
handed down the constitutional tribunal,not-matched,ketenen.txt
found the provision to be,not-matched,ketenen.txt
with the polish constitution on procedural grounds,not-matched,ketenen.txt
institute national remembrance commission for the prosecution crimes,not-matched,ketenen.txt
the polish nation ibidem human rights,not-matched,ketenen.txt
january no rpo ii judgement the constitutional tribunal,not-matched,ketenen.txt
reasoning developed by the polish constitutional tribunal,not-matched,ketenen.txt
regrettably did not include a critique on substantive grounds on,not-matched,ketenen.txt
unexpectedly for many and even before a decision the constitutional tribunal,not-matched,ketenen.txt
comprised a criminal offence for insulting the polish state or nation,not-matched,ketenen.txt
responsibility or co responsibility for the atrocities world war,not-matched,ketenen.txt
ii committed by nazi germany thus,not-matched,ketenen.txt
system only for four months from march up to and including,not-matched,ketenen.txt
other provisions introduced january however,not-matched,ketenen.txt
to polish ukrainian history and articles,not-matched,ketenen.txt
which introduce a civil liability system for the infringement personal rights the republic,not-matched,ketenen.txt
poland and the polish nation the argument,not-matched,ketenen.txt
legally protecting the memory the holocaust the same,not-matched,ketenen.txt
misleading the closest relative the law not a standard provision,not-matched,ketenen.txt
are parts the turkish and russian penal,not-matched,ketenen.txt
polish dignity a historical context foremost,not-matched,ketenen.txt
reminiscent the notorious provision the turkish,not-matched,ketenen.txt
criminalises denigration the turkish nation and particularly used to,not-matched,ketenen.txt
the massacres armenians and other minorities by the ottoman,not-matched,ketenen.txt
by the russian duma the article imposes a maximum,not-matched,ketenen.txt
three years imprisonment a similar,not-matched,ketenen.txt
term as the initial winter,not-matched,ketenen.txt
ii by implementing the law poland has confirmed the downslide its liberal democracy,not-matched,ketenen.txt
three years the polish government,not-matched,ketenen.txt
include a variety state acts,not-matched,ketenen.txt
events persons both proclaimed victims,not-matched,ketenen.txt
social movements national and foreign authorities and organizations the country study further characterized by an impressive,not-matched,ketenen.txt
parliamentary body the already mentioned,not-matched,ketenen.txt
ii the nazi and communist regimes and the crimes committed by ukrainian nationalists the nomenclature such laws includes,not-matched,ketenen.txt
state and administrative provisions on the teaching,not-matched,ketenen.txt
naming monuments status the veterans commemoration the holocaust etc,not-matched,ketenen.txt
to punitive laws with a criminal aspect while the criminal sanctions the memory law were,not-matched,ketenen.txt
later repealed after the pressure,not-matched,ketenen.txt
from israel and elsewhere amongst,not-matched,ketenen.txt
western aleksandra gliszczyńska and anna śledzińska,not-matched,ketenen.txt
simon victimhood the nation as a legally protected value transitional states,not-matched,ketenen.txt
the law june amending the law on the,not-matched,ketenen.txt
oxford university press democracies the law itself remains,not-matched,ketenen.txt
enacted and has brought serious constraints on academic expression poland recently,not-matched,ketenen.txt
holocaust scholars on february the district court,not-matched,ketenen.txt
for statements published a book,not-matched,ketenen.txt
professor jan grabowski the university ottawa,not-matched,ketenen.txt
heads the polish center for holocaust research the polish academy,not-matched,ketenen.txt
sciences were sued a personal rights infringement,not-matched,ketenen.txt
malinowski partially responsible for the death jews malinowo and that,not-matched,ketenen.txt
he robbed a jewish woman,not-matched,ketenen.txt
outsourcing legislation on historical memory to the specific non parliamentary institution likewise it reveals the,not-matched,ketenen.txt
for fundamental rights and the rule law,not-matched,ketenen.txt
certainty and national minorities stemming,not-matched,ketenen.txt
unlike the french however the polish country study largely characterized by self,not-matched,ketenen.txt
that serve to exculpate if,not-matched,ketenen.txt
the state and the titular nation,not-matched,ketenen.txt
unequivocally and exclusively attributing them,not-matched,ketenen.txt
therefore the polish country study informs the recommendations,not-matched,ketenen.txt
to the possible adoption the dutch memory law terms the advice to withdraw from any self,not-matched,ketenen.txt
colonial past avoiding any glorification colonial past,not-matched,ketenen.txt
to foreign subject the advice not to endow,not-matched,ketenen.txt
to the dutch colonial past with any legislative prerogatives the advice not to include any criminal,not-matched,ketenen.txt
or administrative sanctions for the denial colonial crimes,not-matched,ketenen.txt
and meant to acknowledge the memory the victims,not-matched,ketenen.txt
colonialism conclusions recommendations to be considered,not-matched,ketenen.txt
deciding whether a memory law should,not-matched,ketenen.txt
be introduced the kingdom the netherlands the country studies france and poland,not-matched,ketenen.txt
have demonstrated the contrasting pro and con adopting a memory law line with the motie,not-matched,ketenen.txt
beyond the taubira law explicitly mentioned the motie france has promulgated several,not-matched,ketenen.txt
nature the taubira act itself a non punitive self,not-matched,ketenen.txt
designed to deliver a genuine recognition,not-matched,ketenen.txt
the colonial past on behalf the french republic by acknowledging the slavery and the slave trade by french,not-matched,ketenen.txt
humanity the law also prescribed a more,not-matched,ketenen.txt
symbolic basis for commemoration slavery through,not-matched,ketenen.txt
the establishment the committee for the memory and history,not-matched,ketenen.txt
slavery this respect it certainly a valuable,not-matched,ketenen.txt
tool to consider by the advisory,not-matched,ketenen.txt
prolific with both punitive and non punitive memory laws the recent years the polish engagement,not-matched,ketenen.txt
considering different historic paths between france,not-matched,ketenen.txt
closer to the dutch experience anna wójcik,not-matched,ketenen.txt
historians on trial for the explanation the terminology,not-matched,ketenen.txt
4b this respect and poland yet the richness the legislative,not-matched,ketenen.txt
this field and the institutionalised character legal,not-matched,ketenen.txt
lessons for the netherlands should it pursue the adoption a memory law,not-matched,ketenen.txt
as building on the constraints,not-matched,ketenen.txt
and obligations placed on the dutch law from the standpoint international and european law this study draws the attention the advisory board,not-matched,ketenen.txt
and scope the suggested legislation while assessing,not-matched,ketenen.txt
legislation mimicking the taubira law,not-matched,ketenen.txt
france the study reveals that a value,not-matched,ketenen.txt
may be attributed rather to its scope as the law will acknowledge,not-matched,ketenen.txt
past trade slaves constitutes a crime against,not-matched,ketenen.txt
humanity before advising on adopting or withdrawing,not-matched,ketenen.txt
from adopting a memory law,not-matched,ketenen.txt
line with the motie the board may decide to question what,not-matched,ketenen.txt
purpose such a memory law should serve and then,not-matched,ketenen.txt
whether such a law the best way to serve that,not-matched,ketenen.txt
purpose thus a further specific,not-matched,ketenen.txt
act this area can be regarded,not-matched,ketenen.txt
its nature meant to serve as a self,not-matched,ketenen.txt
inculpatory provision with a symbolic,not-matched,ketenen.txt
acknowledgement the past injustice on behalf the dutch society for the historical wrongdoings,not-matched,ketenen.txt
acknowledging past injustice paramount to a scale conflicts caused,not-matched,ketenen.txt
historical traumas that supposedly blossom through,not-matched,ketenen.txt
transgenerational transmission and cement a mutual misunderstanding amongst ethnic,not-matched,ketenen.txt
whether such traumas should be addressed a structural normative way via legal tools not only a question,not-matched,ketenen.txt
limits free speech but also a vital,not-matched,ketenen.txt
terms paying respect to the dignity certain,not-matched,ketenen.txt
colonialism it up to the board,not-matched,ketenen.txt
based on this report and,not-matched,ketenen.txt
studies on whether a law mimicking the taubira,not-matched,ketenen.txt
slave trade as crimes against humanity may be a valid alternative furthermore from the motie nicolaï it remains unclear,not-matched,ketenen.txt
exactly deemed to be viewed as crimes against,not-matched,ketenen.txt
humanity the motie does specify neither the,not-matched,ketenen.txt
time nor the exact geographic scope for example,not-matched,ketenen.txt
whether the colonial past should,not-matched,ketenen.txt
include the dutch practice both west and east indies,not-matched,ketenen.txt
should such a legislation be,not-matched,ketenen.txt
light from parliament the bill must,not-matched,ketenen.txt
scope this respect the taubira,not-matched,ketenen.txt
example a more specific provision,not-matched,ketenen.txt
the transatlantic slave trade as well as the slave trade the indian ocean on the one hand and slavery on the other hand perpetrated from the fifteenth century the americas and the caribbean the indian ocean and europe against,not-matched,ketenen.txt
the african amerindian malagasy and indian populations constitutes a crime against,not-matched,ketenen.txt
humanity the original french wording the law uses la traite,not-matched,ketenen.txt
négrière which the dutch context,not-matched,ketenen.txt
better to reverse towards a more general,not-matched,ketenen.txt
this type legislation be advisable,not-matched,ketenen.txt
it up to the advisory board,not-matched,ketenen.txt
slave trade and broader colonial,not-matched,ketenen.txt
exclusively the caribbean or also the east indies the insufficiently,not-matched,ketenen.txt
certainty and clarity one the principal aspects the rule law,not-matched,ketenen.txt
terms collective guilt perpetrator nations or untainted innocence,not-matched,ketenen.txt
inter state inter cultural tensions based on the aforementioned,not-matched,ketenen.txt
certainty it appears that a declaratory law without a punitive effect guaranteeing the establishment a national monument,not-matched,ketenen.txt
less problematic than adoption the law prescribing,not-matched,ketenen.txt
slavery as a crime against humanity the netherlands fact,not-matched,ketenen.txt
it not uncommon for state or,not-matched,ketenen.txt
by the advisory board should consider what,not-matched,ketenen.txt
exactly should be established by the envisaged law to be truly,not-matched,ketenen.txt
meaningful and delivering justice to the descendants the,not-matched,ketenen.txt
if the choice falls on the creation a knowledge center it equally pertinent,not-matched,ketenen.txt
to criminal sanctions the eu framework,not-matched,ketenen.txt
an obligation on eu member,not-matched,ketenen.txt
inter alia for publicly condoning,not-matched,ketenen.txt
genocide crimes against humanity and war,not-matched,ketenen.txt
by reference to race colour religion descent or national or ethnic origin when,not-matched,ketenen.txt
the conduct carried out a manner,not-matched,ketenen.txt
likely to incite to violence or hatred,not-matched,ketenen.txt
against such a group or a member,not-matched,ketenen.txt
based on the law the council,not-matched,ketenen.txt
important to consider the practice the ecthr this field,not-matched,ketenen.txt
the present study the jurisprudence the court concludes that,not-matched,ketenen.txt
adopting a memory law with a criminal effect,not-matched,ketenen.txt
colonial past will be considered disproportionate with regard,not-matched,ketenen.txt
freedom particular academic speech terms article echr the principle proportionality implies,not-matched,ketenen.txt
and state decisions must be established by the law necessary relevant,not-matched,ketenen.txt
restricting the right the individual,not-matched,ketenen.txt
however a declaratory non punitive memory law with a clearly,not-matched,ketenen.txt
to be found disproportionate should,not-matched,ketenen.txt
an individual complaint emerge at the ecthr against,not-matched,ketenen.txt
the netherlands for a rich account,not-matched,ketenen.txt
wars the politics the past,not-matched,ketenen.txt
russia cambridge university press uladzislau,not-matched,ketenen.txt
governance history cambridge university press george soroka and félix krawatzek nationalism democracy,not-matched,ketenen.txt
christopher piranio edward kartenian memory justice and the court on the dimensions,not-matched,ketenen.txt
academic research and artistic freedoms should the envisaged law be adopted as a non punitive law with a declaratory core on colonial past,not-matched,ketenen.txt
freedom expression to a considerable censorship and chilling effect,not-matched,ketenen.txt
as unveiled by the taubira,not-matched,ketenen.txt
and imageries the past along with academic accounts colonialism should,not-matched,ketenen.txt
form the adoption a memory law comparable,not-matched,ketenen.txt
may instigate the rise the cancel,not-matched,ketenen.txt
any unconstrained discussion the colonial past becomes,not-matched,ketenen.txt
limited and subjected to self censorship,not-matched,ketenen.txt
inevitably ostracized for the non mainstream,not-matched,ketenen.txt
assessments the colonial past recommendations to be considered,not-matched,ketenen.txt
how such a law should look,not-matched,ketenen.txt
the adoption a declaratory non,not-matched,ketenen.txt
bears a particular value for constructing the egalitarian space where the dignity the slave victims and,not-matched,ketenen.txt
this respect the positive side this legislation pertains to non discrimination aspects human rights and equality before the law terms the rule law,not-matched,ketenen.txt
excessive constraints on the freedom speech and more consistent with such elements the rule law,not-matched,ketenen.txt
as equality before the law and legal,not-matched,ketenen.txt
certainty the memory law should not be formulated as containing,not-matched,ketenen.txt
any abstract defamation the memory the victims,not-matched,ketenen.txt
committed acts violation international human rights law even if doubt,not-matched,ketenen.txt
they were committed even a soft non punitive law should be sufficiently,not-matched,ketenen.txt
concrete terms a definitional scope slavery to satisfy the criteria legal,not-matched,ketenen.txt
certainty a symbolic core such a law can indeed include a prescription to establish a national monument knowledge center,not-matched,ketenen.txt
and or museum slavery see reservations,not-matched,ketenen.txt
addressed the previous sub section,not-matched,ketenen.txt
international and european law along with the rome statute the preamble to a potential,not-matched,ketenen.txt
dutch memory law depending on the final scope,not-matched,ketenen.txt
this law may include references to the un commission on human rights resolution,not-matched,ketenen.txt
historic memory the law may also,not-matched,ketenen.txt
however it important to assure that,not-matched,ketenen.txt
it not presented as a law implementing this eu,not-matched,ketenen.txt
legislation the netherlands for the explanation,not-matched,ketenen.txt
see section supra note disclaimers for academic and,not-matched,ketenen.txt
the law should contain a disclaimer for the protection academic and artistic freedoms,not-matched,ketenen.txt
precluding the imposition constrained positions about,not-matched,ketenen.txt
slavery on the artistic works including,not-matched,ketenen.txt
past within the scholarly environment,not-matched,ketenen.txt
may have been committed by,not-matched,ketenen.txt
any governing entity or official while,not-matched,ketenen.txt
whole or part to follow,not-matched,ketenen.txt
outside formal educational contexts to,not-matched,ketenen.txt
historical education however must be made,not-matched,ketenen.txt
beyond the competence such establishments,not-matched,ketenen.txt
general freedoms speech and expression must fully protect individuals and organisations wishing to voice open and public dissent from the adopted curricular choices,not-matched,ketenen.txt
rijkswet the motie nicolaï per se does not suggest a specific,not-matched,ketenen.txt
either as a standard law the netherlands,not-matched,ketenen.txt
or an act the kingdom nonetheless the present study finds that there a possibility adopting such memory law as a rijkswet,not-matched,ketenen.txt
this will require a special,not-matched,ketenen.txt
its statute enumerating the areas that,not-matched,ketenen.txt
give rise to the obligatoire rijkswetten therefore the adoption this consensusrijkswet will imply the necessity to,not-matched,ketenen.txt
negotiate its content by virtue consensus amongst the four autonomous,not-matched,ketenen.txt
namely the netherlands aruba curaçao and maarten the positive aspect such a negotiation pertains to a multi angle recognition a victim perspective emerging via this,not-matched,ketenen.txt
since three autonomous countries are located the caribbean and their,not-matched,ketenen.txt
populations bear even a greater nexus to dutch colonial past the establishment a joint institution one the autonomous countries involved the study on colonial trade,not-matched,ketenen.txt
and or a museum slavery may be an extra value,not-matched,ketenen.txt
actors into the negotiation a legal,not-matched,ketenen.txt
and slow down the agreement on its material and geographic,not-matched,ketenen.txt
4c levend slavernijverleden cariben rose,not-matched,ketenen.txt
slavernijverleden schreven prof dr rose,not-matched,ketenen.txt
stipriaan ieder essay hoe slavernijverleden cariben respectievelijk levend gehouden hoe beter zou geborgd rose,not-matched,ketenen.txt
allen geeft uitgebreid inzicht wat er antillianen gedaan geschiedschrijving slavernij orale geschiedenis,not-matched,ketenen.txt
daarbij belangrijk vanwege insiders view daarnaast behandelt zichtbaarheid,not-matched,ketenen.txt
samenlevingen hand herdenkingsdagen monumenten andere vormen zichtbaarheid komen eveneens bod film,not-matched,ketenen.txt
tentoonstellingen pleit substantiële steun eilanden tevens basis daarvan dienst alex stipriaan,not-matched,ketenen.txt
situatie besteedt eveneens aandacht algemeen bestaande kennisniveau slavernijverleden koppelt verschillende wijzen waarop nederlanders zich verleden identificeren erfenissen doorwerkingen verleden zelf kwestie reparations verzoek dialooggroep maakt bovendien korte tour wereld tonen hoe elders aandacht slavernijverleden besluit groot aanbevelingen situatie waaronder substantieel,not-matched,ketenen.txt
museum onderzoekscentrum andere dekoloniale benadering,not-matched,ketenen.txt
dialooggroep slavernijverleden slavernijverleden bezien vanuit cariben rose,not-matched,ketenen.txt
mary allen introductie slavernij eilanden velen emotioneel beladen thema waar men zo gauw wil terugdenken desalniettemin eilanden aandacht slavernijverleden aanwezig zich a manifesteert publicaties,not-matched,ketenen.txt
herdenkingen tentoonstellingen kunst georganiseerd activisten grassroots organisaties,not-matched,ketenen.txt
centrale stuk hoe herinnering slavernijverleden cariben levend gehouden wat hiaten hierbinnen wat verbeterd beantwoord kijken verschillende vormen manieren waarop uiting denken slavernijverleden stuk pretentie uitputtend beoogt redelijke indruk geven verscheidenheid,not-matched,ketenen.txt
lokaal curaçao vergelijking rest eilanden er curaçao,not-matched,ketenen.txt
koloniale macht eiland aandacht gekregen geschiedschrijving komt terug geschiedenisboeken eilanden heel lang gingen studies politieke geschiedenis waarbinnen slavernijgeschiedenis heel summier werd behandeld,not-matched,ketenen.txt
begin twintigste eeuw lokale mensen,not-matched,ketenen.txt
geschiedenis curaçao beschreven wein hoyer amateurhistoricus,not-matched,ketenen.txt
werd heel vaak benaderd informatie geschiedenis,not-matched,ketenen.txt
eiland vanwege uitgebreide documentatie kennis,not-matched,ketenen.txt
hiervan meeteren amateurhistoricus wiens familie oorspronkelijk drie generaties eiland woonde,not-matched,ketenen.txt
werd gezien deskundige eilandelijke geschiedenis arubaans antilliaanse historicus,not-matched,ketenen.txt
johan hartog beroepshistoricus beperkte zich politieke kwesties bestreek verschillende andere thema hand feitenmateriaal,not-matched,ketenen.txt
verschillende archieven eilanden werken zeer encyclopedisch aard altijd voldoende gecontextualiseerd,not-matched,ketenen.txt
sociaal hiërarchische patroon samenleving waarin klas kleur samengaan,not-matched,ketenen.txt
2dit patroon zelfs daarnaast eilanden name aspecten slavernij gedaan waaronder historici renkema,not-matched,ketenen.txt
sociologisch historische studie curaçaose samenleving,not-matched,ketenen.txt
netherlands walburg pers phd thesis university leiden,not-matched,ketenen.txt
heel lang subtiele wijze voorbestaan aangewezen voornaamste oorzaken arbeidersopstand tijd,not-matched,ketenen.txt
nieuwe inzichten deels aanwezig baanbrekende proefschrift socioloog harmannus harry hoetink 4deze auteur bekeek sociale structuur curaçao slavernijperiode hoe kleur ras etnische afkomst,not-matched,ketenen.txt
sociale positie mensen slavenmaatschappij bepaalden hoetink maakte hiervoor 19de eeuwse,not-matched,ketenen.txt
reisverslagen5 alsook derden verzameld schrift vastgelegd materiaal folklore baanbrekend studie,not-matched,ketenen.txt
verwaarloosde geschiedschrijving römer kenepa beschrijft sociale positie zowel witte zwarte vrouwen slavenmaatschappij hoe stratificatie,not-matched,ketenen.txt
vrouwen beschrijft dubbele uitbuiting slaaf gemaakte vrouwen termen geslacht kleur ander verwaarloosd thema geschiedenis slavenkinderen kinderen opgroeiden slavenperiode aandacht gekregen,Historical_colonialism/Slavery,ketenen.txt
gepubliceerd bundel kind ketting opgroeien slavernij toen nu uitgegeven nationaal instituut nederlands slavernijverleden erfenis ninsee boek,not-matched,ketenen.txt
documentaire dezelfde titel waarin slavenverhalen verschillende eilanden verwerkt social repercussions slavery as evident african curaçaoan,not-matched,ketenen.txt
publiceert opgravingen gebied rondom plantage westelijk curaçao hand bouwstijlen slavenhutten gevonden voorwerpen reconstrueerde oude levensstijl specifieke eiland identifying a post emancipation african curaçaoan,not-matched,ketenen.txt
inventaris artefacten personen voornamelijk afrikaanse komaf curaçao haviser,not-matched,ketenen.txt
slavenopstand thema lokaal meest beschreven opstand vrijheid werd aangevoerd tula,not-matched,ketenen.txt
bazjan karpata pedro wacao andere slaafgemaakten er hierover verschillende boeken gepubliceerd a paula,not-matched,ketenen.txt
achtergronden oorzaken onlusten curaçao plaatsgehad voorz a paula,not-matched,ketenen.txt
zie teenstra nederlandsche west indische eilanden amsterdam brusse a curaçao,not-matched,ketenen.txt
zijne bewoners curaçao bosch reizen,not-matched,ketenen.txt
zuid noord america utrecht zie meeteren volkskunde curaçao willemstad pool,not-matched,ketenen.txt
curaçao laat achttiende eeuw vroeg negentiende eeuw amsterdam netherlands master thesis free university amsterdam rose,not-matched,ketenen.txt
allen geef kind naam voordat geboren aspha bijnaar red opgroeien slavernij heden verleden haviser identifying a post emancipation african curaçaoan,not-matched,ketenen.txt
nj usa markus wiener kingston jamaica ian,not-matched,ketenen.txt
stigma er destijds omtrent opstand bestond verkleinen johan hartog schreef geschiedenisboek tula opdracht maakte a paula toenmalig directeur nationaal archief officiële documenten opstand openbaar charles do,not-matched,ketenen.txt
later herschreven engels boek palm,not-matched,ketenen.txt
oral an a lantamentu di katibu,not-matched,ketenen.txt
opstand orale data slavenopstand verschenen probeert persoonlijke kant slavenopstand voren brengen,Historical_colonialism/Slavery,ketenen.txt
slavernij slaven komen ter sprake twee publicaties gibbes römer kenepa,not-matched,ketenen.txt
curaçao vijf eeuwen lief leed curaçaoënaar geschiedenis dediká yu kòrsou els langenfeld vanaf overlijden gezin curaçao woonde enorme geleverd verbreding kennis slavernij hand,not-matched,ketenen.txt
verschillende boeken verschenen slavernij daarnaast vele archiefstukken,not-matched,ketenen.txt
geïnventariseerd gedigitaliseerd 18mede dankzij inspanning archieven index slavenregisters maken databank stand gekomen,not-matched,ketenen.txt
digitaal beschikbaar via websites nationale archieven curaçao,not-matched,ketenen.txt
waaronder enkele vensters slavernij canon initiatief,not-matched,ketenen.txt
andere deskundigen gerealiseerd financieel mogelijk gemaakt prins bernhard cultuur,not-matched,ketenen.txt
andere eilanden leefden er afrikaanse slaafgemaakten,not-matched,ketenen.txt
aruba reden waarom afrikaanse slavernijverleden aruba,not-matched,ketenen.txt
komishon di koordinashon di ougùstùs,not-matched,ketenen.txt
konsenshi istóriko do rego charles slavery and resistance curaçao the rebellion curaçao,not-matched,ketenen.txt
oral an a lantamentu di katibu curaçao,not-matched,ketenen.txt
20alofs 20okt08_0 pdf 4c leeft arubanen identificeren zich zo sterk afrikaanse slavernij,not-matched,ketenen.txt
er verschillende studies verschenen slavernij aruba boek uitgegeven luc alofs leo dalhuisen geschiedenis,not-matched,ketenen.txt
maarten geeft geschiedenis zes nederlands antilliaanse eilanden waarbij thema slavernij bod komt studie alofs,not-matched,ketenen.txt
voortgezet boek staat verhaal slaaf,not-matched,ketenen.txt
geboren ongehoorzame slavin vermeld staat uiteindelijk werd verkocht,not-matched,ketenen.txt
zekere a jesserun curaçao blijkt notariële akte verscheen hiervan herdruk,not-matched,ketenen.txt
hetzelfde verscheen redactie luc alofs boek publicacion herencia di sclavitud the heritage slavery on aruba dezelfde auteur verscheen kind rekening,not-matched,ketenen.txt
slavernij publiceerde adi martis geschiedenis,not-matched,ketenen.txt
imperio waarin begin slavernij eiland behandeld,not-matched,ketenen.txt
enige tijd verschijnt tweede waarin slavernij prominentere plaats krijgen verzoek unesco,not-matched,ketenen.txt
inventarisatie gemaakt places memory slave trade route drie historische gebouwen archeologische vindplaats,not-matched,ketenen.txt
aruba unesco officieel uitgeroepen plekken,not-matched,ketenen.txt
nationaal archief aruba bevat drie verschillende registers namelijk slaven werden bevrijd slaven geboren slaven gestorven er enkele opmerkingen genoteerd gemaakt bevrijding registratie,not-matched,ketenen.txt
echtgenoot kinderen erkend historicus okke ten hove,not-matched,ketenen.txt
slaaf gemaakte personen eigenaren aruba verzamelen,not-matched,ketenen.txt
https dialooginactie nl wp content uploads meerstemmig verleden,not-matched,ketenen.txt
luc alofs the peasant and the rebel,not-matched,ketenen.txt
indian aruba the historical age alofs dijkhoff,not-matched,ketenen.txt
eds proceedings the xixth international congress for caribbean,not-matched,ketenen.txt
archaeology international association for caribbean,not-matched,ketenen.txt
verleden https www creativeeuropedesk nl sites default files files,not-matched,ketenen.txt
20alofs 20okt08_0 pdf https masnoticia1 rssing,not-matched,ketenen.txt
death aruba oclc referer di amp,not-matched,ketenen.txt
arubaanse slavenregisters zouden online geplaatst uitgesteld staan registers slavenhouders,not-matched,ketenen.txt
online johan hartog geeft publicatie,not-matched,ketenen.txt
gedetailleerd inzicht slavernijverleden boi antoin beschreef lantamentu di katibu boneiru opstand slaven slavenopstand plaatsvond leiding,not-matched,ketenen.txt
katalina janga cees luckhardt publiceerde,not-matched,ketenen.txt
waarin slavernij centrale plaats boi antoin,not-matched,ketenen.txt
to vernacular architectural diversity between curaçao and verschil,not-matched,ketenen.txt
haviser antoin beide huissoorten werden woonruimtes slaven adrie ven destijds docent,not-matched,ketenen.txt
slavernij gaan speciaal vmbo andere speciaal vmbo ondersteund power,not-matched,ketenen.txt
lesinhouden werkbladen filmpjes via youtube foto beeldbank slavernij taal,not-matched,ketenen.txt
beide werkboeken nederlands waarbij moeilijke begrippen vertaald papiaments website john schermers,not-matched,ketenen.txt
ontwikkeld hand genealogisch bevat informatie families inheemse europese afrikaanse afkomst maarten herdruk kwam boek,not-matched,ketenen.txt
laurentius knappert geheel gewijd geschiedenis bovenwinden hierin behandelt knappert mede bepaalde aspecten,not-matched,ketenen.txt
slavenarbeid marginale positie slaven eilanden werk werd gevolgd,not-matched,ketenen.txt
